"date";"price";
"2020-10-12";"58.78";
"2020-10-13";"59.49";
"2020-10-14";"60.11";
"2020-10-15";"59.33";
"2020-10-16";"59.73";
"2020-10-19";"59.22";
"2020-10-20";"58.14";
"2020-10-21";"58.22";
"2020-10-22";"57.97";
"2020-10-23";"58.12";
"2020-10-26";"58.74";
"2020-10-27";"57.68";
"2020-10-28";"57.03";
"2020-10-29";"56.64";
"2020-10-30";"57.12";
"2020-11-02";"56.63";
"2020-11-03";"57.03";
"2020-11-04";"58.02";
"2020-11-05";"60.38";
"2020-11-06";"60.44";
"2020-11-09";"63.39";
"2020-11-10";"61.05";
"2020-11-11";"60.24";
"2020-11-12";"60.36";
"2020-11-13";"60.42";
"2020-11-16";"62.00";
"2020-11-17";"61.31";
"2020-11-18";"61.65";
"2020-11-19";"61.64";
"2020-11-20";"62.44";
"2020-11-23";"62.38";
"2020-11-24";"63.86";
"2020-11-25";"64.84";
"2020-11-26";"64.80";
"2020-11-27";"64.73";
"2020-11-30";"65.01";
"2020-12-01";"63.96";
"2020-12-02";"63.95";
"2020-12-03";"63.96";
"2020-12-04";"64.07";
"2020-12-07";"64.96";
"2020-12-08";"64.99";
"2020-12-09";"65.83";
"2020-12-10";"65.35";
"2020-12-11";"65.56";
"2020-12-14";"64.86";
"2020-12-15";"64.61";
"2020-12-16";"65.63";
"2020-12-17";"66.68";
"2020-12-18";"67.03";
"2020-12-21";"66.16";
"2020-12-22";"66.60";
"2020-12-23";"67.32";
"2020-12-29";"66.46";
"2020-12-30";"66.70";
"2020-12-31";"67.33";
"2021-01-04";"67.01";
"2021-01-05";"65.71";
"2021-01-06";"66.65";
"2021-01-07";"67.27";
"2021-01-08";"68.32";
"2021-01-11";"69.36";
"2021-01-12";"69.29";
"2021-01-13";"70.26";
"2021-01-14";"70.41";
"2021-01-15";"70.97";
"2021-01-18";"70.39";
"2021-01-19";"70.06";
"2021-01-20";"71.25";
"2021-01-21";"72.52";
"2021-01-22";"72.29";
"2021-01-25";"72.51";
"2021-01-26";"72.54";
"2021-01-27";"71.91";
"2021-01-28";"69.76";
"2021-01-29";"71.09";
"2021-02-01";"70.67";
"2021-02-02";"71.85";
"2021-02-03";"73.44";
"2021-02-04";"74.55";
"2021-02-05";"76.23";
"2021-02-08";"77.37";
"2021-02-09";"76.84";
"2021-02-10";"77.28";
"2021-02-11";"77.04";
"2021-02-12";"77.50";
"2021-02-15";"78.06";
"2021-02-16";"77.87";
"2021-02-17";"78.23";
"2021-02-18";"77.70";
"2021-02-19";"76.68";
"2021-02-22";"77.61";
"2021-02-23";"75.98";
"2021-02-24";"75.64";
"2021-02-25";"75.59";
"2021-02-26";"72.63";
"2021-03-01";"74.41";
"2021-03-02";"76.55";
"2021-03-03";"75.20";
"2021-03-04";"74.00";
"2021-03-05";"72.25";
"2021-03-08";"73.16";
"2021-03-09";"72.85";
"2021-03-10";"74.18";
"2021-03-11";"74.71";
"2021-03-12";"77.03";
"2021-03-15";"77.40";
"2021-03-16";"77.77";
"2021-03-17";"77.07";
"2021-03-18";"77.25";
"2021-03-19";"75.24";
"2021-03-22";"76.00";
"2021-03-23";"75.65";
"2021-03-24";"74.16";
"2021-03-25";"72.14";
"2021-03-26";"73.20";
"2021-03-29";"74.00";
"2021-03-30";"72.61";
"2021-03-31";"73.76";
"2021-04-01";"74.50";
"2021-04-06";"75.68";
"2021-04-07";"75.90";
"2021-04-08";"75.56";
"2021-04-09";"76.27";
"2021-04-12";"75.97";
"2021-04-13";"75.95";
"2021-04-14";"75.95";
"2021-04-15";"75.53";
"2021-04-16";"75.64";
"2021-04-19";"75.31";
"2021-04-20";"73.90";
"2021-04-21";"72.42";
"2021-04-22";"73.26";
"2021-04-23";"73.09";
"2021-04-26";"73.74";
"2021-04-27";"74.48";
"2021-04-28";"75.10";
"2021-04-29";"75.07";
"2021-04-30";"74.58";
"2021-05-03";"74.08";
"2021-05-04";"74.00";
"2021-05-05";"73.27";
"2021-05-06";"72.32";
"2021-05-07";"71.55";
"2021-05-10";"71.74";
"2021-05-11";"69.16";
"2021-05-12";"69.32";
"2021-05-14";"66.47";
"2021-05-17";"68.39";
"2021-05-18";"68.49";
"2021-05-19";"68.52";
"2021-05-20";"68.21";
"2021-05-21";"69.42";
"2021-05-25";"70.37";
"2021-05-26";"70.51";
"2021-05-27";"71.52";
"2021-05-28";"72.39";
"2021-05-31";"72.23";
"2021-06-01";"72.08";
"2021-06-02";"73.11";
"2021-06-03";"72.91";
"2021-06-04";"72.60";
"2021-06-07";"72.72";
"2021-06-08";"73.45";
"2021-06-09";"73.97";
"2021-06-10";"73.44";
"2021-06-11";"73.83";
"2021-06-14";"74.69";
"2021-06-15";"74.57";
"2021-06-16";"73.33";
"2021-06-17";"74.15";
"2021-06-18";"74.60";
"2021-06-21";"73.84";
"2021-06-22";"74.44";
"2021-06-24";"75.00";
"2021-06-25";"75.59";
"2021-06-28";"75.80";
"2021-06-29";"76.00";
"2021-06-30";"75.96";
"2021-07-01";"75.89";
"2021-07-02";"76.07";
"2021-07-05";"75.90";
"2021-07-06";"76.19";
"2021-07-07";"75.80";
"2021-07-08";"73.10";
"2021-07-09";"73.75";
"2021-07-12";"75.26";
"2021-07-13";"75.26";
"2021-07-14";"74.97";
"2021-07-15";"73.69";
"2021-07-16";"73.00";
"2021-07-19";"71.82";
"2021-07-20";"70.48";
"2021-07-21";"72.04";
"2021-07-22";"73.35";
"2021-07-23";"73.21";
"2021-07-26";"72.86";
"2021-07-27";"72.77";
"2021-07-28";"71.41";
"2021-07-29";"71.89";
"2021-07-30";"70.79";
"2021-08-02";"70.02";
"2021-08-03";"69.90";
"2021-08-04";"69.53";
"2021-08-05";"68.92";
"2021-08-06";"70.31";
"2021-08-09";"70.42";
"2021-08-10";"70.67";
"2021-08-11";"70.79";
"2021-08-12";"70.90";
"2021-08-13";"70.89";
"2021-08-16";"69.99";
"2021-08-17";"68.87";
"2021-08-18";"68.24";
"2021-08-19";"68.32";
"2021-08-20";"67.29";
"2021-08-23";"67.63";
"2021-08-24";"69.09";
"2021-08-25";"70.74";
"2021-08-26";"71.12";
"2021-08-27";"70.69";
"2021-08-30";"71.71";
"2021-08-31";"71.22";
"2021-09-01";"71.60";
"2021-09-02";"72.23";
"2021-09-03";"72.21";
"2021-09-06";"72.22";
"2021-09-07";"72.35";
"2021-09-08";"72.81";
"2021-09-09";"71.86";
"2021-09-10";"71.86";
"2021-09-13";"71.74";
"2021-09-14";"71.76";
"2021-09-15";"70.53";
"2021-09-16";"71.05";
"2021-09-17";"71.29";
"2021-09-20";"70.25";
"2021-09-21";"70.40";
"2021-09-22";"69.70";
"2021-09-23";"71.01";
"2021-09-24";"71.92";
"2021-09-27";"71.98";
"2021-09-28";"72.71";
"2021-09-29";"71.36";
"2021-09-30";"70.95";
"2021-10-01";"70.22";
"2021-10-04";"71.22";
"2021-10-05";"70.18";
"2021-10-06";"69.41";
"2021-10-07";"70.25";
"2021-10-08";"71.67";
"2021-10-11";"71.46";
