"date";"price";
"2021-08-02";"532.01";
"2021-08-03";"535.48";
"2021-08-04";"537.55";
"2021-08-05";"539.31";
"2021-08-06";"541.23";
"2021-08-09";"541.13";
"2021-08-10";"543.23";
"2021-08-11";"541.28";
"2021-08-12";"542.86";
"2021-08-13";"543.70";
"2021-08-16";"545.11";
"2021-08-17";"546.33";
"2021-08-18";"543.61";
"2021-08-19";"545.76";
"2021-08-20";"551.59";
"2021-08-23";"553.43";
"2021-08-24";"554.17";
"2021-08-25";"555.15";
"2021-08-26";"551.60";
"2021-08-27";"554.90";
"2021-08-30";"556.04";
"2021-08-31";"553.82";
"2021-09-01";"553.81";
"2021-09-02";"554.52";
"2021-09-03";"553.49";
"2021-09-07";"553.75";
"2021-09-08";"551.87";
"2021-09-09";"550.77";
"2021-09-10";"547.88";
"2021-09-13";"548.06";
"2021-09-14";"547.03";
"2021-09-15";"548.84";
"2021-09-16";"551.44";
"2021-09-17";"547.99";
"2021-09-20";"539.59";
"2021-09-21";"542.92";
"2021-09-22";"546.86";
"2021-09-23";"552.32";
"2021-09-24";"549.57";
"2021-09-27";"544.55";
"2021-09-28";"529.43";
"2021-09-29";"531.86";
"2021-09-30";"528.93";
"2021-10-01";"532.72";
"2021-10-04";"523.52";
"2021-10-05";"532.29";
"2021-10-06";"533.93";
"2021-10-07";"541.28";
"2021-10-08";"538.59";
