"date";"price";
"2020-10-13";"217.84";
"2020-10-14";"219.42";
"2020-10-15";"215.92";
"2020-10-16";"216.01";
"2020-10-19";"215.13";
"2020-10-20";"215.27";
"2020-10-21";"213.02";
"2020-10-22";"213.32";
"2020-10-23";"215.29";
"2020-10-26";"216.08";
"2020-10-27";"212.28";
"2020-10-28";"210.98";
"2020-10-29";"208.90";
"2020-10-30";"207.97";
"2020-11-02";"204.36";
"2020-11-03";"205.27";
"2020-11-04";"208.49";
"2020-11-05";"216.03";
"2020-11-06";"219.23";
"2020-11-09";"227.15";
"2020-11-10";"219.82";
"2020-11-12";"220.09";
"2020-11-13";"221.11";
"2020-11-16";"223.19";
"2020-11-17";"223.51";
"2020-11-18";"226.37";
"2020-11-19";"226.77";
"2020-11-20";"232.58";
"2020-11-23";"234.16";
"2020-11-24";"240.99";
"2020-11-25";"242.13";
"2020-11-27";"248.49";
"2020-11-30";"250.21";
"2020-12-01";"252.63";
"2020-12-02";"250.15";
"2020-12-03";"247.97";
"2020-12-04";"249.95";
"2020-12-07";"252.47";
"2020-12-08";"255.29";
"2020-12-09";"257.32";
"2020-12-10";"251.21";
"2020-12-11";"255.46";
"2020-12-14";"257.76";
"2020-12-15";"257.35";
"2020-12-16";"257.47";
"2020-12-17";"259.97";
"2020-12-18";"262.94";
"2020-12-21";"264.22";
"2020-12-22";"265.20";
"2020-12-23";"266.89";
"2020-12-28";"266.75";
"2020-12-29";"262.78";
"2020-12-30";"261.41";
"2020-12-31";"263.44";
"2021-01-04";"264.05";
"2021-01-05";"259.00";
"2021-01-06";"262.98";
"2021-01-07";"261.38";
"2021-01-08";"271.37";
"2021-01-11";"274.90";
"2021-01-12";"273.47";
"2021-01-13";"277.77";
"2021-01-14";"276.99";
"2021-01-15";"278.28";
"2021-01-19";"275.98";
"2021-01-20";"281.39";
"2021-01-21";"283.35";
"2021-01-22";"283.08";
"2021-01-25";"285.42";
"2021-01-26";"286.58";
"2021-01-27";"285.12";
"2021-01-28";"275.30";
"2021-01-29";"277.59";
"2021-02-01";"276.37";
"2021-02-02";"285.75";
"2021-02-03";"287.94";
"2021-02-04";"288.97";
"2021-02-05";"293.08";
"2021-02-08";"297.45";
"2021-02-09";"301.73";
"2021-02-10";"303.46";
"2021-02-11";"301.53";
"2021-02-12";"305.12";
"2021-02-16";"307.13";
"2021-02-17";"305.43";
"2021-02-18";"301.76";
"2021-02-19";"298.80";
"2021-02-22";"300.92";
"2021-02-23";"294.48";
"2021-02-24";"292.58";
"2021-02-25";"295.79";
"2021-02-26";"280.86";
"2021-03-01";"285.30";
"2021-03-02";"293.76";
"2021-03-03";"288.32";
"2021-03-04";"275.80";
"2021-03-05";"265.19";
"2021-03-08";"265.52";
"2021-03-09";"261.56";
"2021-03-10";"273.09";
"2021-03-11";"273.08";
"2021-03-12";"278.88";
"2021-03-15";"279.78";
"2021-03-16";"284.02";
"2021-03-17";"282.21";
"2021-03-18";"285.99";
"2021-03-19";"273.59";
"2021-03-22";"277.30";
"2021-03-23";"279.96";
"2021-03-24";"272.47";
"2021-03-25";"263.48";
"2021-03-26";"265.08";
"2021-03-29";"267.25";
"2021-03-30";"263.40";
"2021-03-31";"265.46";
"2021-04-01";"271.42";
"2021-04-06";"279.67";
"2021-04-07";"281.80";
"2021-04-08";"281.02";
"2021-04-09";"284.78";
"2021-04-12";"285.15";
"2021-04-13";"285.61";
"2021-04-14";"290.01";
"2021-04-15";"287.15";
"2021-04-16";"290.35";
"2021-04-19";"286.94";
"2021-04-20";"280.91";
"2021-04-21";"275.87";
"2021-04-22";"281.81";
"2021-04-23";"279.45";
"2021-04-26";"285.30";
"2021-04-27";"291.18";
"2021-04-28";"289.10";
"2021-04-29";"288.50";
"2021-04-30";"285.17";
"2021-05-03";"281.76";
"2021-05-04";"277.68";
"2021-05-05";"270.85";
"2021-05-06";"268.89";
"2021-05-07";"264.19";
"2021-05-10";"269.73";
"2021-05-11";"256.91";
"2021-05-12";"261.53";
"2021-05-14";"252.72";
"2021-05-17";"258.74";
"2021-05-18";"258.56";
"2021-05-19";"257.36";
"2021-05-20";"258.75";
"2021-05-21";"265.30";
"2021-05-25";"270.03";
"2021-05-26";"270.03";
"2021-05-27";"274.28";
"2021-05-28";"278.50";
"2021-06-01";"277.38";
"2021-06-02";"278.91";
"2021-06-03";"281.21";
"2021-06-04";"274.55";
"2021-06-07";"276.93";
"2021-06-08";"281.04";
"2021-06-09";"281.04";
"2021-06-10";"279.31";
"2021-06-11";"281.46";
"2021-06-14";"283.31";
"2021-06-15";"284.68";
"2021-06-16";"279.82";
"2021-06-17";"277.36";
"2021-06-18";"283.15";
"2021-06-21";"281.30";
"2021-06-22";"283.33";
"2021-06-24";"292.48";
"2021-06-25";"295.39";
"2021-06-28";"294.97";
"2021-06-29";"298.78";
"2021-06-30";"299.54";
"2021-07-01";"298.69";
"2021-07-02";"295.57";
"2021-07-06";"295.14";
"2021-07-07";"295.03";
"2021-07-08";"287.67";
"2021-07-09";"288.14";
"2021-07-12";"293.19";
"2021-07-13";"292.96";
"2021-07-14";"289.24";
"2021-07-15";"283.00";
"2021-07-16";"279.46";
"2021-07-19";"274.13";
"2021-07-20";"277.65";
"2021-07-21";"284.14";
"2021-07-22";"287.53";
"2021-07-23";"286.98";
"2021-07-26";"292.25";
"2021-07-27";"293.90";
"2021-07-28";"288.40";
"2021-07-29";"293.66";
"2021-07-30";"290.90";
"2021-08-02";"291.48";
"2021-08-03";"290.30";
"2021-08-04";"292.57";
"2021-08-05";"294.04";
"2021-08-06";"295.30";
"2021-08-09";"291.92";
"2021-08-10";"294.29";
"2021-08-11";"290.95";
"2021-08-12";"289.18";
"2021-08-13";"289.64";
"2021-08-16";"288.02";
"2021-08-17";"282.77";
"2021-08-18";"279.36";
"2021-08-19";"274.99";
"2021-08-20";"273.49";
"2021-08-23";"277.98";
"2021-08-24";"285.04";
"2021-08-25";"288.95";
"2021-08-26";"290.42";
"2021-08-27";"288.75";
"2021-08-30";"293.75";
"2021-08-31";"294.87";
"2021-09-01";"294.06";
"2021-09-02";"294.83";
"2021-09-03";"295.11";
"2021-09-07";"296.51";
"2021-09-08";"295.90";
"2021-09-09";"289.37";
"2021-09-10";"290.80";
"2021-09-13";"289.28";
"2021-09-14";"287.82";
"2021-09-15";"287.16";
"2021-09-16";"290.57";
"2021-09-17";"291.64";
"2021-09-20";"287.91";
"2021-09-21";"286.17";
"2021-09-22";"286.55";
"2021-09-23";"291.05";
"2021-09-24";"294.97";
"2021-09-27";"294.97";
"2021-09-28";"292.07";
"2021-09-29";"285.07";
"2021-09-30";"281.47";
"2021-10-01";"278.62";
"2021-10-04";"279.53";
"2021-10-05";"272.91";
"2021-10-06";"272.61";
"2021-10-07";"279.34";
"2021-10-08";"282.59";
