"date";"price";
"2021-07-27";"49.26";
"2021-07-28";"49.80";
"2021-07-29";"49.77";
"2021-07-30";"49.66";
"2021-08-02";"49.67";
"2021-08-03";"49.97";
"2021-08-04";"50.38";
"2021-08-05";"50.00";
"2021-08-06";"49.93";
"2021-08-09";"50.28";
"2021-08-10";"50.43";
"2021-08-11";"50.16";
"2021-08-12";"50.04";
"2021-08-13";"50.17";
"2021-08-16";"50.26";
"2021-08-17";"50.87";
"2021-08-18";"51.39";
"2021-08-19";"51.00";
"2021-08-20";"51.33";
"2021-08-23";"51.21";
"2021-08-24";"50.93";
"2021-08-25";"50.65";
"2021-08-26";"50.69";
"2021-08-27";"50.61";
"2021-08-30";"50.60";
"2021-08-31";"50.72";
"2021-09-01";"50.34";
"2021-09-02";"50.71";
"2021-09-03";"50.47";
"2021-09-06";"50.80";
"2021-09-07";"50.45";
"2021-09-08";"50.48";
"2021-09-09";"50.27";
"2021-09-10";"49.49";
"2021-09-13";"49.36";
"2021-09-14";"49.27";
"2021-09-15";"49.20";
"2021-09-16";"49.39";
"2021-09-17";"49.35";
"2021-09-20";"49.47";
"2021-09-21";"49.71";
"2021-09-22";"49.41";
"2021-09-23";"49.92";
"2021-09-24";"49.83";
"2021-09-27";"49.32";
"2021-09-28";"48.58";
"2021-09-29";"48.94";
"2021-09-30";"49.47";
"2021-10-01";"48.29";
"2021-10-04";"48.66";
"2021-10-05";"48.48";
"2021-10-06";"48.24";
"2021-10-07";"49.21";
"2021-10-08";"49.05";
"2021-10-11";"48.97";
"2021-10-12";"48.59";
"2021-10-13";"48.48";
"2021-10-14";"48.92";
"2021-10-15";"49.22";
"2021-10-18";"48.81";
"2021-10-19";"49.03";
"2021-10-20";"49.63";
"2021-10-21";"49.66";
"2021-10-22";"50.04";
"2021-10-25";"50.19";
"2021-10-26";"50.32";
"2021-10-27";"50.45";
"2021-10-28";"50.22";
"2021-10-29";"50.36";
"2021-11-02";"51.14";
"2021-11-03";"51.18";
"2021-11-04";"51.52";
"2021-11-05";"51.42";
"2021-11-08";"51.25";
"2021-11-09";"51.07";
"2021-11-10";"51.27";
"2021-11-11";"51.52";
"2021-11-12";"51.49";
"2021-11-15";"51.64";
"2021-11-16";"51.97";
"2021-11-17";"52.13";
"2021-11-18";"51.84";
"2021-11-19";"51.97";
"2021-11-22";"51.63";
"2021-11-23";"51.38";
"2021-11-24";"51.32";
"2021-11-25";"51.56";
"2021-11-26";"51.40";
"2021-11-29";"51.15";
"2021-11-30";"50.18";
"2021-12-01";"49.92";
"2021-12-02";"50.04";
"2021-12-03";"50.05";
"2021-12-06";"50.34";
"2021-12-07";"50.98";
"2021-12-08";"50.87";
"2021-12-09";"51.33";
"2021-12-10";"51.45";
"2021-12-13";"51.55";
"2021-12-14";"51.51";
"2021-12-15";"51.65";
"2021-12-16";"52.45";
"2021-12-17";"52.13";
"2021-12-20";"51.78";
"2021-12-21";"51.96";
"2021-12-22";"52.21";
"2021-12-23";"52.94";
"2021-12-27";"53.06";
"2021-12-28";"53.52";
"2021-12-29";"53.18";
"2021-12-30";"53.52";
"2021-12-31";"53.47";
"2022-01-03";"52.67";
"2022-01-04";"52.61";
"2022-01-05";"52.32";
"2022-01-06";"51.13";
"2022-01-07";"50.91";
"2022-01-10";"50.70";
"2022-01-11";"51.01";
"2022-01-12";"50.95";
"2022-01-13";"50.37";
"2022-01-14";"50.22";
"2022-01-17";"50.40";
"2022-01-18";"49.89";
"2022-01-19";"50.25";
"2022-01-20";"50.26";
"2022-01-21";"49.55";
"2022-01-24";"48.26";
