"date";"price";
"2021-07-27";"65.21";
"2021-07-28";"65.25";
"2021-07-29";"65.41";
"2021-07-30";"65.01";
"2021-08-02";"64.98";
"2021-08-03";"64.90";
"2021-08-04";"65.62";
"2021-08-05";"66.39";
"2021-08-06";"66.69";
"2021-08-09";"66.47";
"2021-08-10";"66.95";
"2021-08-11";"65.98";
"2021-08-12";"65.45";
"2021-08-13";"65.67";
"2021-08-16";"64.89";
"2021-08-17";"64.44";
"2021-08-18";"64.98";
"2021-08-19";"64.24";
"2021-08-20";"65.20";
"2021-08-23";"65.81";
"2021-08-24";"66.68";
"2021-08-25";"67.00";
"2021-08-26";"66.92";
"2021-08-27";"66.64";
"2021-08-30";"67.41";
"2021-08-31";"67.06";
"2021-09-01";"67.34";
"2021-09-02";"67.36";
"2021-09-03";"67.48";
"2021-09-06";"67.84";
"2021-09-07";"67.54";
"2021-09-08";"67.15";
"2021-09-09";"66.91";
"2021-09-10";"67.14";
"2021-09-13";"65.89";
"2021-09-14";"66.24";
"2021-09-15";"65.93";
"2021-09-16";"66.48";
"2021-09-17";"66.74";
"2021-09-20";"65.64";
"2021-09-21";"65.83";
"2021-09-22";"66.01";
"2021-09-23";"67.00";
"2021-09-24";"66.82";
"2021-09-27";"66.33";
"2021-09-28";"65.02";
"2021-09-29";"64.68";
"2021-09-30";"64.48";
"2021-10-01";"63.73";
"2021-10-04";"63.11";
"2021-10-05";"62.98";
"2021-10-06";"63.01";
"2021-10-07";"64.92";
"2021-10-08";"64.62";
"2021-10-11";"64.13";
"2021-10-12";"63.80";
"2021-10-13";"64.54";
"2021-10-14";"65.68";
"2021-10-15";"66.08";
"2021-10-18";"66.35";
"2021-10-19";"67.01";
"2021-10-20";"67.28";
"2021-10-21";"67.14";
"2021-10-22";"67.32";
"2021-10-25";"67.32";
"2021-10-26";"68.12";
"2021-10-27";"67.86";
"2021-10-28";"67.42";
"2021-10-29";"68.02";
"2021-11-02";"68.92";
"2021-11-03";"68.76";
"2021-11-04";"70.52";
"2021-11-05";"70.86";
"2021-11-08";"70.77";
"2021-11-09";"70.18";
"2021-11-10";"70.36";
"2021-11-11";"70.61";
"2021-11-12";"70.99";
"2021-11-15";"71.85";
"2021-11-16";"72.20";
"2021-11-17";"72.61";
"2021-11-18";"72.16";
"2021-11-19";"72.78";
"2021-11-22";"72.66";
"2021-11-23";"70.62";
"2021-11-24";"69.36";
"2021-11-25";"70.55";
"2021-11-26";"69.67";
"2021-11-29";"69.92";
"2021-11-30";"70.02";
"2021-12-01";"69.35";
"2021-12-02";"67.32";
"2021-12-03";"66.54";
"2021-12-06";"65.07";
"2021-12-07";"68.51";
"2021-12-08";"68.45";
"2021-12-09";"69.00";
"2021-12-10";"67.71";
"2021-12-13";"67.89";
"2021-12-14";"65.73";
"2021-12-15";"65.44";
"2021-12-16";"66.75";
"2021-12-17";"64.49";
"2021-12-20";"64.55";
"2021-12-21";"64.71";
"2021-12-22";"66.40";
"2021-12-23";"67.05";
"2021-12-27";"67.83";
"2021-12-28";"68.52";
"2021-12-29";"67.36";
"2021-12-30";"67.69";
"2021-12-31";"67.59";
"2022-01-03";"67.16";
"2022-01-04";"67.40";
"2022-01-05";"65.41";
"2022-01-06";"62.47";
"2022-01-07";"63.27";
"2022-01-10";"60.29";
"2022-01-11";"61.87";
"2022-01-12";"63.24";
"2022-01-13";"62.73";
"2022-01-14";"60.60";
"2022-01-17";"60.73";
"2022-01-18";"60.05";
"2022-01-19";"60.08";
"2022-01-20";"59.47";
"2022-01-21";"57.00";
"2022-01-24";"54.40";
"2022-01-25";"54.77";
"2022-01-26";"56.04";
"2022-01-27";"55.74";
"2022-01-28";"53.54";
"2022-01-31";"56.89";
"2022-02-01";"57.76";
"2022-02-02";"58.31";
"2022-02-03";"55.87";
"2022-02-04";"55.43";
"2022-02-07";"56.83";
"2022-02-08";"55.57";
"2022-02-09";"57.26";
"2022-02-10";"57.97";
"2022-02-11";"57.08";
"2022-02-14";"55.87";
"2022-02-15";"56.64";
"2022-02-16";"56.10";
"2022-02-17";"55.71";
"2022-02-18";"54.62";
"2022-02-21";"53.71";
"2022-02-22";"53.80";
"2022-02-23";"53.39";
"2022-02-24";"51.77";
"2022-02-25";"53.67";
"2022-02-28";"55.09";
"2022-03-01";"55.65";
"2022-03-02";"55.18";
"2022-03-03";"55.53";
"2022-03-04";"54.60";
"2022-03-07";"52.99";
"2022-03-08";"50.91";
"2022-03-09";"52.28";
"2022-03-10";"52.58";
"2022-03-11";"52.45";
"2022-03-14";"51.56";
"2022-03-15";"51.23";
"2022-03-16";"53.80";
"2022-03-17";"53.91";
"2022-03-18";"55.76";
"2022-03-21";"55.93";
"2022-03-22";"57.27";
"2022-03-23";"57.19";
"2022-03-24";"56.73";
"2022-03-25";"57.42";
"2022-03-28";"58.15";
"2022-03-29";"58.58";
"2022-03-30";"58.47";
"2022-03-31";"57.77";
"2022-04-01";"57.43";
"2022-04-04";"58.50";
"2022-04-05";"58.49";
"2022-04-06";"55.88";
"2022-04-07";"56.24";
"2022-04-08";"55.35";
"2022-04-11";"54.26";
"2022-04-12";"55.18";
"2022-04-13";"54.48";
"2022-04-14";"55.03";
"2022-04-19";"54.27";
"2022-04-20";"54.55";
"2022-04-21";"54.59";
"2022-04-22";"52.83";
"2022-04-25";"51.81";
"2022-04-26";"51.91";
"2022-04-27";"52.33";
"2022-04-28";"52.36";
"2022-04-29";"53.88";
"2022-05-02";"51.89";
"2022-05-03";"52.52";
"2022-05-04";"52.01";
"2022-05-05";"52.44";
"2022-05-06";"49.34";
"2022-05-10";"48.34";
"2022-05-11";"48.08";
