"date";"price";
"2021-04-05";"23.01";
"2021-04-06";"22.63";
"2021-04-07";"22.67";
"2021-04-08";"22.68";
"2021-04-09";"22.48";
"2021-04-12";"22.62";
"2021-04-13";"22.93";
"2021-04-14";"23.18";
"2021-04-15";"23.15";
"2021-04-16";"23.47";
"2021-04-19";"23.11";
"2021-04-20";"22.82";
"2021-04-21";"22.79";
"2021-04-22";"23.14";
"2021-04-23";"23.23";
"2021-04-26";"23.39";
"2021-04-27";"23.45";
"2021-04-28";"23.33";
"2021-04-29";"23.29";
"2021-04-30";"23.15";
"2021-05-03";"23.20";
"2021-05-04";"23.46";
"2021-05-05";"23.71";
"2021-05-06";"23.93";
"2021-05-07";"24.00";
"2021-05-10";"24.06";
"2021-05-11";"24.05";
"2021-05-12";"24.00";
"2021-05-13";"24.09";
"2021-05-14";"24.12";
"2021-05-17";"24.24";
"2021-05-18";"24.32";
"2021-05-19";"24.16";
"2021-05-20";"24.15";
"2021-05-21";"24.36";
"2021-05-24";"24.44";
"2021-05-25";"24.33";
"2021-05-26";"24.60";
"2021-05-27";"24.84";
"2021-05-28";"24.97";
"2021-05-31";"24.97";
"2021-06-01";"25.15";
"2021-06-02";"25.47";
"2021-06-03";"25.48";
"2021-06-04";"25.56";
"2021-06-07";"25.60";
"2021-06-08";"25.75";
"2021-06-09";"25.80";
"2021-06-10";"26.03";
"2021-06-11";"26.16";
"2021-06-14";"26.23";
"2021-06-15";"25.96";
"2021-06-16";"26.01";
"2021-06-17";"26.12";
"2021-06-18";"25.99";
"2021-06-21";"25.91";
"2021-06-22";"26.04";
"2021-06-23";"26.10";
"2021-06-24";"26.30";
"2021-06-25";"26.16";
"2021-06-28";"26.18";
"2021-06-29";"25.84";
"2021-06-30";"25.98";
"2021-07-01";"26.12";
"2021-07-02";"26.25";
"2021-07-05";"26.32";
"2021-07-06";"26.07";
"2021-07-07";"26.11";
"2021-07-08";"25.73";
"2021-07-09";"25.84";
"2021-07-12";"25.97";
"2021-07-13";"26.01";
"2021-07-14";"26.01";
"2021-07-15";"25.82";
"2021-07-16";"25.72";
"2021-07-19";"25.05";
"2021-07-20";"25.25";
"2021-07-21";"25.58";
"2021-07-22";"25.75";
"2021-07-23";"25.70";
"2021-07-26";"25.76";
"2021-07-27";"25.65";
"2021-07-28";"25.88";
"2021-07-29";"26.17";
"2021-07-30";"26.04";
"2021-08-02";"26.16";
"2021-08-03";"26.25";
"2021-08-04";"26.32";
"2021-08-05";"26.53";
"2021-08-06";"26.56";
"2021-08-09";"26.66";
"2021-08-10";"26.80";
"2021-08-11";"26.94";
"2021-08-12";"27.05";
"2021-08-13";"27.02";
"2021-08-16";"27.11";
"2021-08-17";"27.32";
"2021-08-18";"27.04";
"2021-08-19";"26.63";
"2021-08-20";"26.63";
"2021-08-23";"26.96";
"2021-08-24";"27.28";
"2021-08-25";"27.32";
"2021-08-26";"27.04";
"2021-08-27";"27.41";
"2021-08-30";"27.64";
"2021-08-31";"27.71";
"2021-09-01";"28.04";
"2021-09-02";"28.11";
"2021-09-03";"28.24";
"2021-09-06";"28.33";
"2021-09-07";"28.18";
"2021-09-08";"28.29";
"2021-09-09";"28.23";
"2021-09-10";"28.31";
"2021-09-13";"28.74";
"2021-09-14";"28.67";
"2021-09-15";"28.97";
"2021-09-16";"28.90";
"2021-09-17";"28.78";
"2021-09-20";"28.02";
"2021-09-21";"28.16";
"2021-09-22";"28.69";
"2021-09-23";"28.75";
"2021-09-24";"28.64";
"2021-09-27";"28.93";
"2021-09-28";"28.67";
"2021-09-29";"28.78";
"2021-09-30";"29.12";
"2021-10-01";"29.37";
"2021-10-04";"29.47";
"2021-10-05";"30.01";
"2021-10-06";"30.01";
"2021-10-07";"30.42";
"2021-10-08";"30.43";
"2021-10-11";"30.78";
"2021-10-12";"30.89";
"2021-10-13";"30.77";
"2021-10-14";"31.00";
"2021-10-15";"31.04";
"2021-10-18";"31.06";
"2021-10-19";"31.22";
"2021-10-20";"31.37";
"2021-10-21";"30.86";
"2021-10-22";"30.92";
"2021-10-25";"31.44";
"2021-10-26";"31.39";
"2021-10-27";"30.93";
"2021-10-28";"30.76";
"2021-10-29";"30.60";
"2021-11-01";"30.76";
"2021-11-02";"30.72";
"2021-11-03";"30.55";
"2021-11-04";"30.80";
"2021-11-05";"30.66";
"2021-11-08";"30.84";
"2021-11-09";"30.96";
"2021-11-10";"30.72";
"2021-11-11";"30.85";
"2021-11-12";"30.13";
"2021-11-15";"30.42";
"2021-11-16";"30.19";
