"date";"price";
"2020-11-13";"27.77";
"2020-11-17";"27.93";
"2020-11-18";"28.16";
"2020-11-19";"27.99";
"2020-11-20";"28.14";
"2020-11-23";"28.42";
"2020-11-24";"28.72";
"2020-11-25";"28.15";
"2020-11-26";"28.38";
"2020-11-27";"28.43";
"2020-12-01";"28.79";
"2020-12-02";"28.58";
"2020-12-03";"28.47";
"2020-12-04";"28.78";
"2020-12-07";"28.96";
"2020-12-08";"29.17";
"2020-12-09";"29.37";
"2020-12-10";"29.13";
"2020-12-11";"29.30";
"2020-12-14";"29.30";
"2020-12-15";"29.27";
"2020-12-16";"29.34";
"2020-12-17";"29.31";
"2020-12-18";"29.42";
"2020-12-21";"28.58";
"2020-12-22";"28.92";
"2020-12-23";"29.38";
"2020-12-29";"29.88";
"2020-12-30";"29.98";
"2020-12-31";"30.25";
"2021-01-04";"30.48";
"2021-01-05";"30.91";
"2021-01-06";"30.84";
"2021-01-07";"30.96";
"2021-01-08";"31.37";
"2021-01-11";"31.82";
"2021-01-12";"31.85";
"2021-01-13";"31.73";
"2021-01-14";"31.89";
"2021-01-15";"31.49";
"2021-01-18";"31.09";
"2021-01-19";"31.32";
"2021-01-20";"31.81";
"2021-01-21";"31.46";
"2021-01-22";"31.17";
"2021-01-25";"31.05";
"2021-01-27";"30.67";
"2021-01-28";"30.52";
"2021-01-29";"30.06";
"2021-02-01";"30.95";
"2021-02-02";"31.79";
"2021-02-03";"32.11";
"2021-02-04";"32.46";
"2021-02-05";"32.32";
"2021-02-08";"32.75";
"2021-02-09";"32.66";
"2021-02-10";"32.66";
"2021-02-11";"32.93";
"2021-02-12";"33.18";
"2021-02-15";"33.44";
"2021-02-16";"33.38";
"2021-02-17";"33.33";
"2021-02-18";"33.24";
"2021-02-19";"32.86";
"2021-02-22";"32.40";
"2021-02-23";"32.39";
"2021-02-24";"32.81";
"2021-02-25";"32.87";
"2021-02-26";"32.01";
"2021-03-01";"32.63";
"2021-03-02";"33.12";
"2021-03-03";"33.72";
"2021-03-04";"33.88";
"2021-03-05";"33.81";
"2021-03-08";"33.93";
"2021-03-09";"34.16";
"2021-03-10";"34.26";
"2021-03-12";"34.17";
"2021-03-15";"33.95";
"2021-03-16";"34.06";
"2021-03-17";"33.48";
"2021-03-18";"33.00";
"2021-03-19";"33.38";
"2021-03-22";"33.47";
"2021-03-23";"33.76";
"2021-03-24";"33.27";
"2021-03-25";"32.73";
"2021-03-26";"33.32";
"2021-03-30";"33.58";
"2021-03-31";"33.72";
"2021-04-01";"34.03";
"2021-04-06";"33.43";
"2021-04-07";"33.19";
"2021-04-08";"33.38";
"2021-04-09";"33.36";
"2021-04-12";"31.94";
"2021-04-13";"32.12";
"2021-04-15";"32.13";
"2021-04-16";"32.64";
"2021-04-19";"31.87";
"2021-04-20";"31.78";
"2021-04-22";"31.82";
"2021-04-23";"31.78";
"2021-04-26";"32.19";
"2021-04-27";"32.56";
"2021-04-28";"33.05";
"2021-04-29";"33.09";
"2021-04-30";"32.94";
"2021-05-04";"32.89";
"2021-05-05";"33.32";
"2021-05-06";"33.47";
"2021-05-07";"33.49";
"2021-05-10";"33.57";
"2021-05-11";"33.50";
"2021-05-12";"33.34";
"2021-05-14";"33.06";
"2021-05-17";"33.50";
"2021-05-18";"33.77";
"2021-05-19";"33.69";
"2021-05-20";"33.74";
"2021-05-21";"34.22";
"2021-05-25";"34.19";
"2021-05-26";"34.41";
"2021-05-27";"34.83";
"2021-05-28";"34.88";
"2021-06-01";"34.62";
"2021-06-02";"34.86";
"2021-06-03";"35.36";
"2021-06-04";"35.29";
"2021-06-07";"35.62";
"2021-06-08";"35.69";
"2021-06-09";"35.45";
"2021-06-10";"35.88";
