"date";"price";
"2021-02-05";"12.70";
"2021-02-08";"12.79";
"2021-02-09";"12.74";
"2021-02-10";"12.72";
"2021-02-11";"12.75";
"2021-02-12";"12.80";
"2021-02-15";"12.88";
"2021-02-16";"12.95";
"2021-02-17";"12.82";
"2021-02-18";"12.63";
"2021-02-19";"12.72";
"2021-02-22";"12.54";
"2021-02-23";"12.13";
"2021-02-24";"12.20";
"2021-02-25";"12.22";
"2021-02-26";"12.09";
"2021-03-01";"12.29";
"2021-03-02";"12.43";
"2021-03-03";"12.12";
"2021-03-04";"11.91";
"2021-03-05";"11.84";
"2021-03-08";"12.00";
"2021-03-09";"12.21";
"2021-03-10";"12.30";
"2021-03-11";"12.49";
"2021-03-12";"12.44";
"2021-03-15";"12.45";
"2021-03-16";"12.54";
"2021-03-17";"12.35";
"2021-03-18";"12.37";
"2021-03-19";"12.37";
"2021-03-22";"12.43";
"2021-03-23";"12.49";
"2021-03-24";"12.50";
"2021-03-25";"12.29";
"2021-03-26";"12.64";
"2021-03-29";"12.71";
"2021-03-30";"12.71";
"2021-03-31";"12.92";
"2021-04-01";"13.07";
"2021-04-06";"13.14";
"2021-04-07";"12.98";
"2021-04-08";"13.04";
"2021-04-09";"13.06";
"2021-04-12";"12.96";
"2021-04-13";"12.96";
"2021-04-14";"13.00";
"2021-04-15";"12.95";
"2021-04-16";"13.07";
"2021-04-19";"13.07";
"2021-04-20";"12.90";
"2021-04-21";"12.81";
"2021-04-22";"13.10";
"2021-04-23";"13.11";
"2021-04-26";"13.18";
"2021-04-27";"13.14";
"2021-04-28";"13.05";
"2021-04-29";"12.95";
"2021-04-30";"12.81";
"2021-05-03";"12.76";
"2021-05-04";"12.50";
"2021-05-05";"12.68";
"2021-05-06";"12.54";
"2021-05-07";"12.69";
"2021-05-10";"12.63";
"2021-05-11";"12.34";
"2021-05-12";"12.30";
"2021-05-14";"12.40";
"2021-05-17";"12.36";
"2021-05-18";"12.35";
"2021-05-19";"12.12";
"2021-05-20";"12.44";
"2021-05-21";"12.62";
"2021-05-25";"12.62";
"2021-05-26";"12.61";
"2021-05-27";"12.66";
"2021-05-28";"12.74";
"2021-05-31";"12.66";
"2021-06-01";"12.74";
"2021-06-02";"12.62";
"2021-06-03";"12.54";
"2021-06-04";"12.62";
"2021-06-07";"12.60";
"2021-06-08";"12.59";
"2021-06-09";"12.61";
"2021-06-10";"12.64";
"2021-06-11";"12.75";
"2021-06-14";"12.79";
"2021-06-15";"12.83";
"2021-06-16";"12.92";
"2021-06-17";"12.90";
"2021-06-18";"12.82";
"2021-06-21";"12.83";
"2021-06-22";"12.88";
"2021-06-24";"13.00";
"2021-06-25";"13.00";
"2021-06-28";"13.10";
"2021-06-29";"13.32";
"2021-06-30";"13.20";
"2021-07-01";"13.23";
"2021-07-02";"13.28";
"2021-07-05";"13.29";
"2021-07-06";"13.35";
"2021-07-07";"13.51";
"2021-07-08";"13.16";
"2021-07-09";"13.26";
"2021-07-12";"13.40";
"2021-07-13";"13.43";
"2021-07-14";"13.42";
"2021-07-15";"13.27";
"2021-07-16";"13.24";
"2021-07-19";"12.86";
"2021-07-20";"12.98";
"2021-07-21";"13.28";
"2021-07-22";"13.36";
"2021-07-23";"13.40";
"2021-07-26";"13.40";
"2021-07-27";"13.28";
"2021-07-28";"13.39";
"2021-07-29";"13.50";
"2021-07-30";"13.53";
"2021-08-02";"13.64";
"2021-08-03";"13.66";
"2021-08-04";"13.78";
"2021-08-05";"13.87";
"2021-08-06";"13.87";
"2021-08-09";"13.89";
"2021-08-10";"14.03";
"2021-08-11";"14.05";
"2021-08-12";"13.99";
"2021-08-13";"13.98";
"2021-08-16";"13.90";
"2021-08-17";"13.82";
"2021-08-18";"13.92";
"2021-08-19";"13.82";
"2021-08-20";"13.94";
"2021-08-23";"14.00";
"2021-08-24";"14.09";
"2021-08-25";"14.11";
"2021-08-26";"14.08";
"2021-08-27";"14.07";
"2021-08-30";"14.18";
"2021-08-31";"14.13";
"2021-09-01";"14.15";
"2021-09-02";"14.30";
"2021-09-03";"14.28";
"2021-09-06";"14.33";
"2021-09-07";"14.23";
"2021-09-08";"14.21";
"2021-09-09";"14.16";
"2021-09-10";"14.21";
"2021-09-13";"14.23";
"2021-09-14";"14.28";
"2021-09-15";"14.16";
"2021-09-16";"14.15";
"2021-09-17";"14.08";
"2021-09-20";"13.81";
"2021-09-21";"13.87";
"2021-09-22";"13.96";
"2021-09-23";"14.10";
"2021-09-24";"14.03";
"2021-09-27";"13.94";
"2021-09-28";"13.69";
"2021-09-29";"13.62";
"2021-09-30";"13.60";
"2021-10-01";"13.48";
"2021-10-04";"13.40";
"2021-10-05";"13.31";
"2021-10-06";"13.27";
"2021-10-07";"13.53";
"2021-10-08";"13.42";
"2021-10-11";"13.35";
"2021-10-12";"13.39";
"2021-10-13";"13.54";
"2021-10-14";"13.70";
"2021-10-15";"13.87";
"2021-10-18";"13.78";
"2021-10-19";"13.90";
"2021-10-20";"14.06";
"2021-10-21";"14.10";
"2021-10-22";"14.26";
"2021-10-25";"14.22";
"2021-10-26";"14.34";
"2021-10-27";"14.42";
"2021-10-28";"14.46";
"2021-10-29";"14.55";
"2021-11-02";"14.82";
"2021-11-03";"14.72";
"2021-11-04";"14.91";
"2021-11-05";"14.93";
"2021-11-08";"14.92";
"2021-11-09";"14.83";
"2021-11-10";"14.81";
"2021-11-11";"14.89";
"2021-11-12";"14.99";
"2021-11-15";"15.09";
"2021-11-16";"15.19";
"2021-11-17";"15.24";
"2021-11-18";"15.20";
"2021-11-19";"15.24";
"2021-11-22";"15.34";
"2021-11-23";"15.09";
"2021-11-24";"14.86";
"2021-11-25";"15.09";
"2021-11-26";"14.76";
"2021-11-29";"14.87";
"2021-11-30";"14.79";
"2021-12-01";"14.81";
"2021-12-02";"14.63";
"2021-12-03";"14.53";
"2021-12-06";"14.55";
"2021-12-07";"14.99";
"2021-12-08";"14.94";
"2021-12-09";"14.91";
"2021-12-10";"14.80";
"2021-12-13";"14.79";
"2021-12-14";"14.55";
"2021-12-15";"14.47";
"2021-12-16";"14.71";
"2021-12-17";"14.40";
"2021-12-20";"14.18";
"2021-12-21";"14.35";
"2021-12-22";"14.41";
"2021-12-23";"14.61";
"2021-12-27";"14.64";
"2021-12-28";"14.81";
"2021-12-29";"14.75";
"2021-12-30";"14.82";
"2021-12-31";"14.81";
"2022-01-03";"14.84";
"2022-01-04";"14.89";
"2022-01-05";"14.72";
"2022-01-06";"14.31";
"2022-01-07";"14.32";
"2022-01-10";"13.94";
"2022-01-11";"14.06";
"2022-01-12";"14.28";
"2022-01-13";"14.33";
"2022-01-14";"13.99";
"2022-01-17";"13.97";
"2022-01-18";"13.76";
"2022-01-19";"13.79";
"2022-01-20";"13.81";
"2022-01-21";"13.39";
"2022-01-24";"12.95";
"2022-01-25";"12.84";
"2022-01-26";"13.20";
"2022-01-27";"13.09";
"2022-01-28";"12.62";
"2022-01-31";"13.08";
"2022-02-01";"13.18";
"2022-02-02";"13.28";
"2022-02-03";"12.95";
"2022-02-04";"12.71";
