"date";"price";
"2020-10-12";"16.00";
"2020-10-13";"16.06";
"2020-10-14";"16.22";
"2020-10-15";"16.11";
"2020-10-16";"16.05";
"2020-10-19";"16.05";
"2020-10-20";"16.00";
"2020-10-21";"16.03";
"2020-10-22";"15.91";
"2020-10-23";"15.81";
"2020-10-26";"15.50";
"2020-10-27";"15.57";
"2020-10-28";"15.58";
"2020-10-29";"15.76";
"2020-10-30";"15.57";
"2020-11-02";"15.83";
"2020-11-03";"15.90";
"2020-11-04";"16.00";
"2020-11-05";"16.47";
"2020-11-06";"16.41";
"2020-11-09";"16.77";
"2020-11-10";"16.43";
"2020-11-11";"16.72";
"2020-11-12";"16.74";
"2020-11-13";"16.74";
"2020-11-16";"16.90";
"2020-11-17";"16.69";
"2020-11-18";"16.74";
"2020-11-19";"16.87";
"2020-11-20";"16.90";
"2020-11-23";"16.96";
"2020-11-24";"17.18";
"2020-11-25";"17.04";
"2020-11-26";"17.27";
"2020-11-27";"17.40";
"2020-11-30";"17.24";
"2020-12-01";"17.32";
"2020-12-02";"17.09";
"2020-12-03";"16.97";
"2020-12-04";"16.96";
"2020-12-07";"16.69";
"2020-12-08";"16.74";
"2020-12-09";"16.95";
"2020-12-10";"16.80";
"2020-12-11";"16.96";
"2020-12-14";"17.09";
"2020-12-15";"17.01";
"2020-12-16";"17.01";
"2020-12-17";"17.19";
"2020-12-18";"17.10";
"2020-12-21";"16.93";
"2020-12-22";"16.86";
"2020-12-23";"17.00";
"2020-12-28";"16.97";
"2020-12-29";"17.20";
"2020-12-30";"17.22";
"2020-12-31";"17.22";
"2021-01-04";"17.26";
"2021-01-05";"17.27";
"2021-01-06";"17.23";
"2021-01-07";"17.41";
"2021-01-08";"17.55";
"2021-01-11";"17.61";
"2021-01-12";"17.50";
"2021-01-13";"17.59";
"2021-01-14";"17.75";
"2021-01-15";"17.61";
"2021-01-18";"17.64";
"2021-01-19";"17.66";
"2021-01-20";"17.79";
"2021-01-21";"17.81";
"2021-01-22";"17.75";
"2021-01-25";"17.85";
"2021-01-26";"17.70";
"2021-01-27";"17.71";
"2021-01-28";"17.53";
"2021-01-29";"17.12";
"2021-02-01";"17.41";
"2021-02-02";"17.62";
"2021-02-03";"17.69";
"2021-02-04";"17.67";
"2021-02-05";"17.65";
"2021-02-08";"17.96";
"2021-02-09";"18.10";
"2021-02-10";"18.16";
"2021-02-11";"18.12";
"2021-02-12";"18.36";
"2021-02-15";"18.48";
"2021-02-16";"18.54";
"2021-02-17";"18.33";
"2021-02-18";"18.03";
"2021-02-19";"18.07";
"2021-02-22";"18.00";
"2021-02-23";"17.81";
"2021-02-24";"17.49";
"2021-02-25";"17.42";
"2021-02-26";"17.06";
"2021-03-01";"17.48";
"2021-03-02";"17.41";
"2021-03-03";"17.17";
"2021-03-04";"17.00";
"2021-03-05";"17.06";
"2021-03-08";"16.87";
"2021-03-09";"16.89";
"2021-03-10";"16.88";
"2021-03-11";"16.94";
"2021-03-12";"17.22";
"2021-03-15";"17.22";
"2021-03-16";"17.45";
"2021-03-17";"17.43";
"2021-03-18";"17.58";
"2021-03-19";"17.53";
"2021-03-22";"17.23";
"2021-03-23";"17.17";
"2021-03-24";"16.93";
"2021-03-25";"16.89";
"2021-03-26";"17.26";
"2021-03-29";"17.37";
"2021-03-30";"17.26";
"2021-03-31";"17.22";
"2021-04-01";"17.34";
"2021-04-06";"17.26";
"2021-04-07";"17.19";
"2021-04-08";"17.33";
"2021-04-09";"17.43";
"2021-04-12";"17.32";
"2021-04-13";"17.31";
"2021-04-14";"17.38";
"2021-04-15";"17.38";
"2021-04-16";"17.40";
"2021-04-19";"17.34";
"2021-04-20";"16.91";
"2021-04-21";"16.83";
"2021-04-22";"17.09";
"2021-04-23";"16.96";
"2021-04-26";"16.97";
"2021-04-27";"16.73";
"2021-04-28";"16.70";
"2021-04-29";"16.63";
"2021-04-30";"16.61";
"2021-05-03";"16.66";
"2021-05-04";"16.55";
"2021-05-05";"16.67";
"2021-05-06";"16.72";
"2021-05-07";"16.73";
"2021-05-10";"16.76";
"2021-05-11";"16.18";
"2021-05-12";"15.95";
"2021-05-14";"15.90";
"2021-05-17";"15.67";
"2021-05-18";"15.86";
"2021-05-19";"15.64";
"2021-05-20";"15.91";
"2021-05-21";"16.13";
"2021-05-25";"16.03";
"2021-05-26";"16.09";
"2021-05-27";"16.11";
"2021-05-28";"16.20";
"2021-05-31";"16.06";
"2021-06-01";"15.98";
"2021-06-02";"16.02";
"2021-06-03";"16.08";
"2021-06-04";"16.18";
"2021-06-07";"16.26";
"2021-06-08";"16.40";
"2021-06-09";"16.34";
"2021-06-10";"16.47";
"2021-06-11";"16.50";
"2021-06-14";"16.54";
"2021-06-15";"16.60";
"2021-06-16";"16.69";
"2021-06-17";"16.69";
"2021-06-18";"16.58";
"2021-06-21";"16.52";
"2021-06-22";"16.68";
"2021-06-24";"16.63";
"2021-06-25";"16.66";
"2021-06-28";"16.70";
"2021-06-29";"16.77";
"2021-06-30";"16.68";
"2021-07-01";"16.54";
"2021-07-02";"16.71";
"2021-07-05";"16.65";
"2021-07-06";"16.70";
"2021-07-07";"16.78";
"2021-07-08";"16.42";
"2021-07-09";"16.63";
"2021-07-12";"16.84";
"2021-07-13";"16.88";
"2021-07-14";"17.00";
"2021-07-15";"16.67";
"2021-07-16";"16.58";
"2021-07-19";"16.27";
"2021-07-20";"16.40";
"2021-07-21";"16.48";
"2021-07-22";"16.53";
"2021-07-23";"16.64";
"2021-07-26";"16.52";
"2021-07-27";"16.49";
"2021-07-28";"16.41";
"2021-07-29";"16.49";
"2021-07-30";"16.37";
"2021-08-02";"16.50";
"2021-08-03";"16.44";
"2021-08-04";"16.39";
"2021-08-05";"16.39";
"2021-08-06";"16.50";
"2021-08-09";"16.49";
"2021-08-10";"16.68";
"2021-08-11";"16.78";
"2021-08-12";"16.71";
"2021-08-13";"16.86";
"2021-08-16";"16.54";
"2021-08-17";"16.39";
"2021-08-18";"16.58";
"2021-08-19";"16.57";
"2021-08-20";"16.59";
"2021-08-23";"16.85";
"2021-08-24";"17.02";
"2021-08-25";"16.94";
"2021-08-26";"16.82";
"2021-08-27";"16.84";
"2021-08-30";"17.03";
"2021-08-31";"17.17";
"2021-09-01";"17.29";
"2021-09-02";"17.31";
"2021-09-03";"17.56";
"2021-09-06";"17.97";
"2021-09-07";"17.94";
"2021-09-08";"18.16";
"2021-09-09";"18.18";
"2021-09-10";"18.36";
"2021-09-13";"18.36";
"2021-09-14";"18.42";
"2021-09-15";"18.47";
"2021-09-16";"18.35";
"2021-09-17";"18.36";
"2021-09-20";"18.16";
"2021-09-21";"18.27";
"2021-09-22";"18.06";
"2021-09-23";"18.14";
"2021-09-24";"18.20";
"2021-09-27";"18.01";
"2021-09-28";"17.64";
"2021-09-29";"17.62";
"2021-09-30";"17.61";
"2021-10-01";"17.42";
"2021-10-04";"17.13";
"2021-10-05";"16.98";
"2021-10-06";"16.58";
"2021-10-07";"16.96";
"2021-10-08";"17.01";
"2021-10-11";"17.23";
