"date";"price";
"2021-09-08";"328.29";
"2021-09-09";"328.02";
"2021-09-10";"324.93";
"2021-09-13";"328.68";
"2021-09-14";"323.91";
"2021-09-15";"327.20";
"2021-09-16";"327.27";
"2021-09-17";"326.62";
"2021-09-20";"319.38";
"2021-09-21";"318.23";
"2021-09-22";"325.49";
"2021-09-23";"331.10";
"2021-09-24";"330.86";
"2021-09-27";"338.47";
"2021-09-28";"332.53";
"2021-09-29";"334.68";
"2021-09-30";"330.88";
"2021-10-01";"338.03";
"2021-10-04";"334.94";
"2021-10-05";"337.16";
"2021-10-06";"334.63";
"2021-10-07";"340.14";
"2021-10-08";"337.97";
