"date";"price";
"2020-10-12";"10.71";
"2020-10-13";"10.62";
"2020-10-14";"10.63";
"2020-10-15";"10.49";
"2020-10-16";"10.60";
"2020-10-19";"10.58";
"2020-10-20";"10.63";
"2020-10-21";"10.67";
"2020-10-22";"10.59";
"2020-10-23";"10.60";
"2020-10-26";"10.45";
"2020-10-27";"10.45";
"2020-10-28";"10.10";
"2020-10-29";"10.20";
"2020-10-30";"10.11";
"2020-11-02";"10.41";
"2020-11-03";"10.64";
"2020-11-04";"10.74";
"2020-11-05";"11.16";
"2020-11-06";"11.27";
"2020-11-09";"11.74";
"2020-11-10";"11.52";
"2020-11-11";"11.49";
"2020-11-12";"11.54";
"2020-11-13";"11.65";
"2020-11-16";"11.74";
"2020-11-17";"11.75";
"2020-11-18";"11.85";
"2020-11-19";"11.86";
"2020-11-20";"11.95";
"2020-11-23";"12.09";
"2020-11-24";"12.24";
"2020-11-25";"12.27";
"2020-11-26";"12.37";
"2020-11-27";"12.48";
"2020-11-30";"12.44";
"2020-12-01";"12.53";
"2020-12-02";"12.50";
"2020-12-03";"12.55";
"2020-12-04";"12.65";
"2020-12-07";"12.70";
"2020-12-08";"12.75";
"2020-12-09";"12.81";
"2020-12-10";"12.60";
"2020-12-11";"12.53";
"2020-12-14";"12.60";
"2020-12-15";"12.69";
"2020-12-16";"12.81";
"2020-12-17";"12.94";
"2020-12-18";"12.89";
"2020-12-21";"12.71";
"2020-12-22";"12.80";
"2020-12-23";"12.97";
"2020-12-28";"13.12";
"2020-12-29";"13.09";
"2020-12-30";"13.22";
"2020-12-31";"13.24";
"2021-01-04";"13.64";
"2021-01-05";"13.57";
"2021-01-06";"13.72";
"2021-01-07";"14.05";
"2021-01-08";"14.51";
"2021-01-11";"14.26";
"2021-01-12";"14.33";
"2021-01-13";"14.40";
"2021-01-14";"14.43";
"2021-01-15";"14.19";
"2021-01-18";"14.09";
"2021-01-19";"14.25";
"2021-01-20";"14.48";
"2021-01-21";"14.57";
"2021-01-22";"14.56";
"2021-01-25";"14.57";
"2021-01-26";"14.48";
"2021-01-27";"13.95";
"2021-01-28";"13.95";
"2021-01-29";"13.86";
"2021-02-01";"14.00";
"2021-02-02";"14.33";
"2021-02-03";"14.43";
"2021-02-04";"14.33";
"2021-02-05";"14.44";
"2021-02-08";"14.65";
"2021-02-09";"14.71";
"2021-02-10";"14.84";
"2021-02-11";"14.81";
"2021-02-12";"14.92";
"2021-02-15";"15.13";
"2021-02-16";"15.22";
"2021-02-17";"15.02";
"2021-02-18";"14.82";
"2021-02-19";"14.99";
"2021-02-22";"14.91";
"2021-02-23";"14.42";
"2021-02-24";"14.46";
"2021-02-25";"14.60";
"2021-02-26";"14.17";
"2021-03-01";"14.36";
"2021-03-02";"14.57";
"2021-03-03";"14.41";
"2021-03-04";"13.95";
"2021-03-05";"13.71";
"2021-03-08";"13.72";
"2021-03-09";"13.78";
"2021-03-10";"13.92";
"2021-03-11";"14.21";
"2021-03-12";"14.24";
"2021-03-15";"14.26";
"2021-03-16";"14.37";
"2021-03-17";"14.22";
"2021-03-18";"14.32";
"2021-03-19";"14.10";
"2021-03-22";"14.16";
"2021-03-23";"13.99";
"2021-03-24";"13.86";
"2021-03-25";"13.52";
"2021-03-26";"13.94";
"2021-03-29";"13.97";
"2021-03-30";"13.93";
"2021-03-31";"14.10";
"2021-04-01";"14.37";
"2021-04-06";"14.66";
"2021-04-07";"14.58";
"2021-04-08";"14.60";
"2021-04-09";"14.59";
"2021-04-12";"14.49";
"2021-04-13";"14.56";
"2021-04-14";"14.71";
"2021-04-15";"14.69";
"2021-04-16";"14.80";
"2021-04-19";"14.88";
"2021-04-20";"14.65";
"2021-04-21";"14.51";
"2021-04-22";"14.70";
"2021-04-23";"14.75";
"2021-04-26";"14.92";
"2021-04-27";"14.92";
"2021-04-28";"14.83";
"2021-04-29";"14.84";
"2021-04-30";"14.68";
"2021-05-03";"14.55";
"2021-05-04";"14.24";
"2021-05-05";"14.39";
"2021-05-06";"14.25";
"2021-05-07";"14.40";
"2021-05-10";"14.40";
"2021-05-11";"14.07";
"2021-05-12";"13.92";
"2021-05-14";"13.92";
"2021-05-17";"13.89";
"2021-05-18";"14.03";
"2021-05-19";"13.77";
"2021-05-20";"14.09";
"2021-05-21";"14.25";
"2021-05-25";"14.41";
"2021-05-26";"14.33";
"2021-05-27";"14.37";
"2021-05-28";"14.53";
"2021-05-31";"14.53";
"2021-06-01";"14.70";
"2021-06-02";"14.65";
"2021-06-03";"14.52";
"2021-06-04";"14.71";
"2021-06-07";"14.70";
