"date";"price";
"2020-10-12";"130.15";
"2020-10-13";"129.58";
"2020-10-14";"129.79";
"2020-10-15";"129.46";
"2020-10-16";"129.67";
"2020-10-19";"129.89";
"2020-10-20";"129.79";
"2020-10-21";"129.50";
"2020-10-22";"129.34";
"2020-10-23";"129.87";
"2020-10-26";"129.43";
"2020-10-27";"128.82";
"2020-10-28";"128.22";
"2020-10-29";"128.61";
"2020-10-30";"128.67";
"2020-11-02";"128.73";
"2020-11-03";"128.90";
"2020-11-04";"129.30";
"2020-11-05";"130.70";
"2020-11-06";"130.49";
"2020-11-09";"132.09";
"2020-11-10";"131.97";
"2020-11-11";"132.50";
"2020-11-12";"133.14";
"2020-11-13";"134.06";
"2020-11-16";"134.51";
"2020-11-17";"134.28";
"2020-11-18";"135.34";
"2020-11-19";"134.88";
"2020-11-20";"134.99";
"2020-11-23";"135.31";
"2020-11-24";"137.05";
"2020-11-25";"137.05";
"2020-11-26";"136.56";
"2020-11-27";"137.18";
"2020-11-30";"137.19";
"2020-12-01";"137.62";
"2020-12-02";"137.50";
"2020-12-03";"136.93";
"2020-12-04";"137.81";
"2020-12-07";"137.09";
"2020-12-08";"136.12";
"2020-12-09";"135.93";
"2020-12-10";"135.46";
"2020-12-11";"134.96";
"2020-12-14";"135.00";
"2020-12-15";"135.66";
"2020-12-16";"135.96";
"2020-12-17";"136.19";
"2020-12-18";"135.89";
"2020-12-21";"135.19";
"2020-12-22";"135.79";
"2020-12-23";"136.66";
"2020-12-28";"136.60";
"2020-12-29";"136.13";
"2020-12-30";"136.37";
"2020-12-31";"136.06";
"2021-01-04";"137.23";
"2021-01-05";"137.29";
"2021-01-06";"138.81";
"2021-01-07";"138.79";
"2021-01-08";"139.30";
"2021-01-11";"138.56";
"2021-01-12";"138.78";
"2021-01-13";"138.96";
"2021-01-14";"139.21";
"2021-01-15";"138.02";
"2021-01-18";"138.82";
"2021-01-19";"138.41";
"2021-01-20";"138.22";
"2021-01-21";"137.72";
"2021-01-22";"136.85";
"2021-01-25";"135.24";
"2021-01-26";"134.96";
"2021-01-27";"132.75";
"2021-01-28";"133.54";
"2021-01-29";"134.40";
"2021-02-01";"134.78";
"2021-02-02";"135.55";
"2021-02-03";"136.32";
"2021-02-04";"136.70";
"2021-02-05";"137.61";
"2021-02-08";"137.68";
"2021-02-09";"137.02";
"2021-02-10";"137.05";
"2021-02-11";"137.31";
"2021-02-12";"136.87";
"2021-02-15";"137.75";
"2021-02-16";"137.57";
"2021-02-17";"137.16";
"2021-02-18";"137.11";
"2021-02-19";"137.50";
"2021-02-22";"137.75";
"2021-02-23";"138.11";
"2021-02-24";"138.25";
"2021-02-25";"138.45";
"2021-02-26";"138.21";
"2021-03-01";"138.19";
"2021-03-02";"137.57";
"2021-03-03";"138.66";
"2021-03-04";"138.88";
"2021-03-05";"139.06";
"2021-03-08";"139.11";
"2021-03-09";"138.80";
"2021-03-10";"139.15";
