"date";"price";
"2020-11-13";"39.24";
"2020-11-16";"40.20";
"2020-11-17";"41.01";
"2020-11-18";"41.26";
"2020-11-19";"40.75";
"2020-11-20";"40.93";
"2020-11-23";"41.17";
"2020-11-24";"42.10";
"2020-11-25";"42.59";
"2020-11-26";"42.49";
"2020-11-27";"42.48";
"2020-11-30";"41.63";
"2020-12-01";"42.82";
"2020-12-02";"43.06";
"2020-12-03";"44.18";
"2020-12-04";"44.48";
"2020-12-07";"44.56";
"2020-12-08";"44.68";
"2020-12-09";"44.30";
"2020-12-10";"44.88";
"2020-12-11";"44.92";
"2020-12-14";"44.52";
"2020-12-15";"44.88";
"2020-12-16";"44.93";
"2020-12-17";"46.13";
"2020-12-18";"45.95";
"2020-12-21";"44.55";
"2020-12-22";"44.42";
"2020-12-23";"44.69";
"2020-12-24";"44.93";
"2020-12-28";"44.38";
"2020-12-29";"45.39";
"2020-12-30";"45.51";
"2020-12-31";"45.40";
"2021-01-04";"45.07";
"2021-01-05";"44.56";
"2021-01-06";"45.15";
"2021-01-07";"45.05";
"2021-01-08";"46.11";
"2021-01-11";"46.26";
"2021-01-12";"46.80";
"2021-01-13";"46.59";
"2021-01-14";"47.39";
"2021-01-15";"46.69";
"2021-01-18";"47.00";
"2021-01-19";"46.19";
"2021-01-20";"46.44";
"2021-01-21";"45.69";
"2021-01-22";"44.37";
"2021-01-25";"44.00";
"2021-01-26";"44.84";
"2021-01-27";"43.98";
"2021-01-28";"44.71";
"2021-01-29";"43.69";
"2021-02-01";"44.24";
"2021-02-02";"45.60";
"2021-02-03";"46.10";
"2021-02-04";"45.78";
"2021-02-05";"46.36";
"2021-02-08";"46.61";
"2021-02-09";"45.61";
"2021-02-10";"45.58";
"2021-02-11";"45.63";
"2021-02-12";"45.60";
"2021-02-15";"45.70";
"2021-02-16";"45.92";
"2021-02-17";"45.65";
"2021-02-18";"45.41";
"2021-02-19";"45.61";
"2021-02-22";"44.22";
"2021-02-23";"44.33";
"2021-02-24";"44.71";
"2021-02-25";"43.52";
"2021-02-26";"42.54";
"2021-03-01";"43.61";
"2021-03-02";"42.26";
"2021-03-03";"42.07";
"2021-03-04";"43.44";
"2021-03-05";"42.63";
"2021-03-08";"42.77";
"2021-03-09";"41.98";
"2021-03-10";"42.54";
"2021-03-11";"43.54";
"2021-03-12";"43.52";
"2021-03-15";"43.55";
"2021-03-16";"43.78";
"2021-03-17";"43.25";
"2021-03-18";"43.75";
"2021-03-19";"44.14";
"2021-03-22";"43.18";
"2021-03-23";"43.59";
"2021-03-24";"43.17";
"2021-03-25";"42.57";
"2021-03-26";"42.57";
"2021-03-29";"42.40";
"2021-03-30";"43.23";
"2021-03-31";"43.58";
"2021-04-01";"43.80";
"2021-04-02";"43.86";
"2021-04-05";"44.27";
"2021-04-06";"44.63";
"2021-04-07";"44.23";
"2021-04-08";"44.83";
"2021-04-09";"44.36";
"2021-04-12";"43.97";
"2021-04-13";"44.19";
"2021-04-14";"44.43";
"2021-04-15";"45.22";
"2021-04-16";"45.22";
"2021-04-19";"45.19";
"2021-04-20";"44.80";
"2021-04-21";"44.83";
"2021-04-22";"45.43";
"2021-04-23";"45.09";
"2021-04-26";"45.41";
"2021-04-27";"45.58";
"2021-04-28";"45.64";
"2021-04-29";"45.30";
"2021-04-30";"45.15";
"2021-05-03";"45.17";
"2021-05-04";"44.95";
"2021-05-05";"45.95";
"2021-05-06";"46.31";
"2021-05-07";"47.12";
"2021-05-10";"47.30";
"2021-05-11";"47.18";
"2021-05-12";"46.44";
"2021-05-13";"45.96";
"2021-05-14";"46.29";
"2021-05-17";"46.37";
"2021-05-18";"46.51";
"2021-05-19";"45.84";
"2021-05-20";"45.89";
