"date";"price";
"2020-10-12";"19.15";
"2020-10-13";"19.06";
"2020-10-14";"19.22";
"2020-10-15";"18.79";
"2020-10-16";"19.00";
"2020-10-19";"18.88";
"2020-10-20";"18.85";
"2020-10-21";"18.86";
"2020-10-22";"18.54";
"2020-10-23";"18.40";
"2020-10-26";"17.90";
"2020-10-27";"17.72";
"2020-10-28";"17.04";
"2020-10-29";"17.15";
"2020-10-30";"17.10";
"2020-11-02";"17.42";
"2020-11-03";"17.74";
"2020-11-04";"18.03";
"2020-11-05";"18.66";
"2020-11-06";"18.63";
"2020-11-09";"18.70";
"2020-11-10";"18.50";
"2020-11-11";"18.66";
"2020-11-12";"18.66";
"2020-11-13";"18.71";
"2020-11-16";"18.84";
"2020-11-17";"18.75";
"2020-11-18";"18.86";
"2020-11-19";"18.90";
"2020-11-20";"18.97";
"2020-11-23";"19.05";
"2020-11-24";"18.96";
"2020-11-25";"19.08";
"2020-11-26";"19.24";
"2020-11-27";"19.41";
"2020-11-30";"19.55";
"2020-12-01";"19.56";
"2020-12-02";"19.36";
"2020-12-03";"19.49";
"2020-12-04";"19.69";
"2020-12-07";"19.72";
"2020-12-08";"19.80";
"2020-12-09";"19.81";
"2020-12-10";"19.58";
"2020-12-11";"19.53";
"2020-12-14";"19.59";
"2020-12-15";"19.78";
"2020-12-16";"19.87";
"2020-12-17";"20.26";
"2020-12-18";"20.18";
"2020-12-21";"19.70";
"2020-12-22";"20.15";
"2020-12-23";"20.39";
"2020-12-28";"20.78";
"2020-12-29";"20.83";
"2020-12-30";"20.87";
"2021-01-04";"21.08";
"2021-01-05";"20.99";
"2021-01-06";"20.96";
"2021-01-07";"20.90";
"2021-01-08";"21.32";
"2021-01-11";"21.01";
"2021-01-12";"21.12";
"2021-01-13";"21.23";
"2021-01-14";"21.48";
"2021-01-15";"21.29";
"2021-01-18";"21.37";
"2021-01-19";"21.30";
"2021-01-20";"21.72";
"2021-01-21";"21.91";
"2021-01-22";"21.85";
"2021-01-25";"21.75";
"2021-01-26";"21.70";
"2021-01-27";"21.00";
"2021-01-28";"21.25";
"2021-01-29";"21.15";
"2021-02-01";"21.36";
"2021-02-02";"21.77";
"2021-02-03";"21.86";
"2021-02-04";"21.91";
"2021-02-05";"22.13";
"2021-02-08";"22.42";
"2021-02-09";"22.43";
"2021-02-10";"22.53";
"2021-02-11";"22.67";
"2021-02-12";"22.89";
"2021-02-15";"23.16";
"2021-02-16";"23.20";
"2021-02-17";"22.92";
"2021-02-18";"22.69";
"2021-02-19";"22.96";
"2021-02-22";"22.73";
"2021-02-23";"21.83";
"2021-02-24";"21.95";
"2021-02-25";"22.17";
"2021-02-26";"21.86";
"2021-03-01";"22.05";
"2021-03-02";"22.30";
"2021-03-03";"21.80";
"2021-03-04";"21.26";
"2021-03-05";"20.98";
"2021-03-08";"21.01";
"2021-03-09";"21.61";
"2021-03-10";"21.63";
"2021-03-11";"21.99";
"2021-03-12";"21.81";
"2021-03-15";"22.01";
"2021-03-16";"22.35";
"2021-03-17";"22.03";
"2021-03-18";"21.96";
"2021-03-19";"22.02";
"2021-03-22";"22.20";
"2021-03-23";"22.35";
"2021-03-24";"22.34";
"2021-03-25";"21.98";
"2021-03-26";"22.56";
"2021-03-29";"22.59";
"2021-03-30";"22.52";
"2021-03-31";"22.79";
"2021-04-01";"23.28";
"2021-04-06";"23.47";
"2021-04-07";"23.33";
