"date";"price";
"2021-03-16";"168.40";
"2021-03-17";"167.09";
"2021-03-18";"168.33";
"2021-03-19";"166.27";
"2021-03-22";"166.44";
"2021-03-23";"165.60";
"2021-03-24";"162.87";
"2021-03-25";"160.98";
"2021-03-26";"163.38";
"2021-03-29";"164.40";
"2021-03-30";"163.71";
"2021-03-31";"166.01";
"2021-04-01";"167.01";
"2021-04-06";"169.14";
"2021-04-07";"169.78";
"2021-04-08";"168.68";
"2021-04-09";"168.52";
"2021-04-12";"167.43";
"2021-04-13";"167.58";
"2021-04-14";"168.77";
"2021-04-15";"169.69";
"2021-04-16";"170.31";
"2021-04-19";"172.11";
"2021-04-20";"170.73";
"2021-04-21";"167.68";
"2021-04-22";"171.82";
"2021-04-23";"172.99";
"2021-04-26";"174.05";
"2021-04-27";"174.84";
"2021-04-28";"174.58";
"2021-04-29";"174.59";
"2021-04-30";"172.25";
"2021-05-03";"170.61";
"2021-05-04";"169.43";
"2021-05-05";"168.31";
"2021-05-06";"168.38";
"2021-05-07";"167.58";
"2021-05-10";"170.20";
"2021-05-11";"165.32";
"2021-05-12";"165.60";
"2021-05-14";"163.88";
"2021-05-17";"166.54";
"2021-05-18";"166.64";
"2021-05-19";"164.66";
"2021-05-20";"165.09";
"2021-05-21";"167.39";
"2021-05-25";"169.21";
"2021-05-26";"168.46";
"2021-05-27";"169.52";
"2021-05-28";"171.73";
"2021-06-01";"172.45";
"2021-06-02";"173.33";
"2021-06-04";"171.99";
"2021-06-07";"172.74";
"2021-06-08";"172.88";
"2021-06-09";"173.12";
"2021-06-10";"172.40";
"2021-06-11";"173.24";
"2021-06-14";"174.05";
"2021-06-15";"174.79";
"2021-06-16";"174.10";
"2021-06-17";"171.61";
"2021-06-18";"172.36";
"2021-06-21";"169.40";
"2021-06-22";"171.36";
"2021-06-24";"172.60";
"2021-06-25";"173.82";
"2021-06-28";"174.31";
"2021-06-29";"175.79";
"2021-06-30";"174.65";
"2021-07-01";"175.29";
"2021-07-02";"175.10";
"2021-07-06";"175.99";
"2021-07-07";"176.27";
"2021-07-08";"173.39";
"2021-07-09";"173.44";
"2021-07-12";"176.22";
"2021-07-13";"178.16";
"2021-07-14";"176.01";
"2021-07-15";"175.62";
"2021-07-16";"174.31";
"2021-07-19";"170.01";
"2021-07-20";"170.36";
"2021-07-21";"173.26";
"2021-07-22";"176.55";
"2021-07-23";"175.93";
"2021-07-26";"174.78";
"2021-07-27";"174.74";
"2021-07-28";"173.50";
"2021-07-29";"176.96";
"2021-07-30";"177.77";
"2021-08-02";"179.99";
"2021-08-03";"181.13";
"2021-08-04";"182.14";
"2021-08-05";"182.56";
"2021-08-06";"181.22";
"2021-08-09";"181.43";
"2021-08-10";"182.93";
"2021-08-11";"183.99";
"2021-08-12";"184.15";
"2021-08-13";"182.65";
"2021-08-16";"180.43";
"2021-08-17";"178.08";
"2021-08-18";"177.04";
"2021-08-19";"174.49";
"2021-08-20";"172.84";
"2021-08-23";"176.03";
"2021-08-24";"177.85";
"2021-08-25";"179.28";
"2021-08-26";"179.06";
"2021-08-27";"178.70";
"2021-08-30";"181.23";
"2021-08-31";"182.83";
"2021-09-01";"181.64";
"2021-09-02";"182.69";
"2021-09-03";"183.41";
"2021-09-07";"183.67";
"2021-09-08";"181.80";
"2021-09-09";"179.68";
"2021-09-10";"180.97";
"2021-09-13";"180.57";
"2021-09-14";"180.80";
"2021-09-15";"180.33";
"2021-09-16";"178.98";
"2021-09-17";"179.01";
"2021-09-20";"174.41";
"2021-09-21";"174.51";
"2021-09-22";"174.33";
"2021-09-23";"176.71";
"2021-09-24";"176.59";
"2021-09-27";"175.10";
"2021-09-28";"174.13";
"2021-09-29";"172.31";
"2021-09-30";"171.25";
"2021-10-01";"169.22";
"2021-10-04";"167.75";
"2021-10-05";"166.54";
"2021-10-06";"164.43";
"2021-10-07";"166.63";
"2021-10-08";"167.19";
