"date";"price";
"2021-09-09";"1.78";
"2021-09-10";"1.80";
"2021-09-13";"1.79";
"2021-09-14";"1.78";
"2021-09-15";"1.77";
"2021-09-16";"1.77";
"2021-09-17";"1.76";
"2021-09-20";"1.75";
"2021-09-21";"1.74";
"2021-09-22";"1.74";
"2021-09-23";"1.77";
"2021-09-24";"1.77";
"2021-09-27";"1.78";
"2021-09-28";"1.77";
"2021-09-29";"1.75";
"2021-09-30";"1.75";
"2021-10-01";"1.74";
"2021-10-04";"1.74";
"2021-10-05";"1.73";
"2021-10-06";"1.72";
"2021-10-07";"1.75";
"2021-10-08";"1.75";
"2021-10-11";"1.75";
