"date";"price";
"2021-06-25";"47.90";
"2021-06-28";"47.54";
"2021-06-29";"47.55";
"2021-06-30";"47.76";
"2021-07-01";"47.72";
"2021-07-02";"47.74";
"2021-07-05";"48.32";
"2021-07-06";"48.02";
"2021-07-07";"48.38";
"2021-07-08";"46.66";
"2021-07-09";"47.98";
"2021-07-12";"48.22";
"2021-07-13";"48.35";
"2021-07-14";"48.79";
"2021-07-15";"48.44";
"2021-07-16";"47.75";
"2021-07-19";"45.10";
"2021-07-20";"45.59";
"2021-07-21";"46.71";
"2021-07-22";"46.72";
"2021-07-23";"47.34";
"2021-07-26";"48.61";
"2021-07-27";"48.18";
"2021-07-28";"48.72";
"2021-07-29";"50.12";
"2021-07-30";"49.79";
"2021-08-02";"49.82";
"2021-08-03";"48.91";
"2021-08-04";"49.78";
"2021-08-05";"48.82";
"2021-08-06";"48.62";
"2021-08-09";"48.60";
"2021-08-10";"48.74";
"2021-08-11";"49.64";
"2021-08-12";"49.36";
"2021-08-13";"49.50";
"2021-08-16";"48.37";
"2021-08-17";"48.28";
"2021-08-18";"47.34";
"2021-08-19";"44.85";
"2021-08-20";"44.71";
"2021-08-23";"45.50";
"2021-08-24";"46.80";
"2021-08-25";"46.80";
"2021-08-26";"46.64";
"2021-08-27";"46.91";
"2021-08-30";"47.62";
"2021-08-31";"46.91";
"2021-09-01";"46.54";
"2021-09-02";"46.95";
"2021-09-03";"47.25";
"2021-09-06";"47.31";
"2021-09-07";"47.43";
"2021-09-08";"46.50";
"2021-09-09";"45.81";
"2021-09-10";"46.63";
"2021-09-13";"46.43";
"2021-09-14";"45.76";
"2021-09-15";"46.43";
"2021-09-16";"45.15";
"2021-09-17";"43.82";
"2021-09-20";"42.09";
"2021-09-21";"41.86";
"2021-09-22";"43.00";
"2021-09-23";"43.10";
"2021-09-24";"42.96";
"2021-09-27";"43.18";
"2021-09-28";"42.34";
"2021-09-29";"42.50";
"2021-09-30";"43.16";
"2021-10-01";"42.78";
"2021-10-04";"43.12";
"2021-10-05";"42.59";
"2021-10-06";"42.41";
"2021-10-07";"44.05";
"2021-10-08";"44.73";
"2021-10-11";"45.77";
"2021-10-12";"45.83";
"2021-10-13";"45.69";
"2021-10-14";"47.20";
"2021-10-15";"47.74";
"2021-10-18";"47.52";
"2021-10-19";"47.57";
"2021-10-20";"47.16";
"2021-10-21";"46.50";
"2021-10-22";"46.89";
"2021-10-25";"47.29";
"2021-10-26";"47.47";
"2021-10-27";"46.74";
"2021-10-28";"46.28";
"2021-10-29";"46.01";
"2021-11-02";"45.23";
"2021-11-03";"45.36";
"2021-11-04";"45.38";
"2021-11-05";"45.11";
"2021-11-08";"45.83";
"2021-11-09";"45.40";
"2021-11-10";"45.75";
"2021-11-11";"47.30";
"2021-11-12";"47.81";
"2021-11-15";"47.20";
"2021-11-16";"47.33";
"2021-11-17";"47.61";
"2021-11-18";"46.67";
"2021-11-19";"47.01";
"2021-11-22";"47.37";
"2021-11-23";"47.76";
"2021-11-24";"47.59";
"2021-11-25";"47.45";
"2021-11-26";"45.17";
"2021-11-29";"45.99";
"2021-11-30";"46.32";
"2021-12-01";"46.84";
"2021-12-02";"45.83";
"2021-12-03";"45.55";
"2021-12-06";"45.99";
"2021-12-07";"47.94";
"2021-12-08";"47.75";
"2021-12-09";"47.03";
"2021-12-10";"47.06";
"2021-12-13";"47.41";
"2021-12-14";"47.92";
"2021-12-15";"46.69";
"2021-12-16";"47.67";
"2021-12-17";"48.06";
"2021-12-20";"46.87";
"2021-12-21";"47.93";
"2021-12-22";"48.09";
"2021-12-23";"48.85";
"2021-12-27";"49.05";
"2021-12-28";"49.35";
"2021-12-29";"49.22";
"2021-12-30";"49.77";
"2021-12-31";"49.59";
"2022-01-03";"49.63";
"2022-01-04";"50.31";
"2022-01-05";"50.77";
"2022-01-06";"49.62";
"2022-01-07";"50.48";
"2022-01-10";"50.66";
"2022-01-11";"50.98";
"2022-01-12";"53.14";
"2022-01-13";"53.28";
"2022-01-14";"52.45";
"2022-01-17";"52.86";
"2022-01-18";"53.05";
"2022-01-19";"54.14";
"2022-01-20";"54.41";
"2022-01-21";"52.38";
"2022-01-24";"49.73";
"2022-01-25";"50.01";
"2022-01-26";"51.52";
"2022-01-27";"51.39";
"2022-01-28";"49.58";
"2022-01-31";"49.55";
"2022-02-01";"50.68";
"2022-02-02";"50.95";
"2022-02-03";"50.64";
"2022-02-04";"50.52";
"2022-02-07";"51.21";
"2022-02-08";"52.06";
"2022-02-09";"53.02";
"2022-02-10";"54.08";
"2022-02-11";"53.69";
"2022-02-14";"53.82";
"2022-02-15";"53.08";
"2022-02-16";"54.07";
"2022-02-17";"53.95";
"2022-02-18";"54.24";
"2022-02-21";"53.70";
"2022-02-22";"54.27";
"2022-02-23";"54.32";
"2022-02-24";"53.48";
"2022-02-25";"54.37";
"2022-02-28";"55.91";
"2022-03-01";"58.13";
"2022-03-02";"58.42";
"2022-03-03";"60.07";
"2022-03-04";"60.01";
"2022-03-07";"60.77";
"2022-03-08";"59.07";
"2022-03-09";"57.75";
"2022-03-10";"59.06";
"2022-03-11";"59.28";
"2022-03-14";"57.50";
"2022-03-15";"55.25";
"2022-03-16";"56.52";
"2022-03-17";"57.91";
"2022-03-18";"58.97";
"2022-03-21";"60.48";
"2022-03-22";"61.10";
"2022-03-23";"61.92";
"2022-03-24";"62.47";
"2022-03-25";"62.20";
"2022-03-28";"61.64";
"2022-03-29";"60.05";
"2022-03-30";"61.18";
"2022-03-31";"61.93";
"2022-04-01";"62.90";
"2022-04-04";"63.72";
"2022-04-05";"64.20";
"2022-04-06";"62.27";
"2022-04-07";"62.03";
"2022-04-08";"63.15";
"2022-04-11";"62.95";
"2022-04-12";"63.26";
"2022-04-13";"63.81";
"2022-04-14";"64.47";
"2022-04-19";"64.73";
"2022-04-20";"62.72";
"2022-04-21";"62.25";
"2022-04-22";"59.33";
"2022-04-25";"56.20";
"2022-04-26";"55.82";
"2022-04-27";"57.34";
"2022-04-28";"57.56";
"2022-04-29";"59.52";
"2022-05-02";"57.40";
"2022-05-03";"57.61";
"2022-05-04";"57.06";
"2022-05-05";"57.74";
"2022-05-06";"54.77";
"2022-05-10";"52.85";
"2022-05-11";"53.56";
"2022-05-12";"51.18";
"2022-05-13";"52.84";
"2022-05-16";"53.56";
"2022-05-17";"54.67";
"2022-05-18";"54.52";
"2022-05-19";"54.37";
"2022-05-20";"55.68";
"2022-05-23";"55.92";
"2022-05-24";"55.76";
"2022-05-25";"55.84";
"2022-05-27";"57.23";
"2022-05-30";"57.82";
"2022-05-31";"57.90";
"2022-06-01";"57.33";
"2022-06-02";"58.16";
"2022-06-03";"58.53";
"2022-06-07";"58.88";
"2022-06-08";"58.64";
"2022-06-09";"57.45";
"2022-06-10";"55.89";
"2022-06-13";"54.14";
"2022-06-14";"53.36";
"2022-06-15";"53.62";
"2022-06-16";"52.17";
"2022-06-17";"51.52";
"2022-06-20";"50.61";
"2022-06-21";"51.39";
"2022-06-22";"49.49";
"2022-06-24";"47.44";
