"date";"price";
"2020-12-02";"14.11";
"2020-12-03";"14.16";
"2020-12-04";"14.45";
"2020-12-07";"14.45";
"2020-12-08";"14.60";
"2020-12-09";"14.64";
"2020-12-10";"14.83";
"2020-12-11";"14.75";
"2020-12-14";"14.67";
"2020-12-15";"15.02";
"2020-12-16";"14.99";
"2020-12-17";"15.17";
"2020-12-18";"15.19";
"2020-12-21";"15.20";
"2020-12-22";"15.32";
"2020-12-23";"15.42";
"2020-12-28";"15.24";
"2020-12-29";"15.00";
"2020-12-30";"15.17";
"2020-12-31";"15.21";
"2021-01-04";"15.04";
"2021-01-05";"15.31";
"2021-01-06";"15.95";
"2021-01-07";"16.22";
"2021-01-08";"16.11";
"2021-01-11";"16.19";
"2021-01-12";"16.43";
"2021-01-13";"16.37";
"2021-01-14";"16.65";
"2021-01-15";"16.43";
"2021-01-19";"16.65";
"2021-01-20";"16.72";
"2021-01-21";"16.72";
"2021-01-22";"16.76";
"2021-01-25";"16.78";
"2021-01-26";"16.69";
"2021-01-27";"16.21";
"2021-01-28";"16.33";
"2021-01-29";"16.10";
"2021-02-01";"16.67";
"2021-02-02";"16.74";
"2021-02-03";"16.79";
"2021-02-04";"17.05";
"2021-02-05";"17.34";
"2021-02-08";"17.88";
"2021-02-09";"17.98";
"2021-02-10";"17.96";
"2021-02-11";"18.08";
"2021-02-12";"18.15";
"2021-02-16";"18.07";
"2021-02-17";"17.92";
"2021-02-18";"17.62";
"2021-02-19";"17.88";
"2021-02-22";"17.64";
"2021-02-23";"17.53";
"2021-02-24";"17.84";
"2021-02-25";"17.38";
"2021-02-26";"17.35";
"2021-03-01";"17.94";
"2021-03-02";"17.61";
"2021-03-03";"17.41";
"2021-03-04";"16.97";
"2021-03-05";"17.37";
"2021-03-08";"17.39";
"2021-03-09";"17.59";
"2021-03-10";"17.82";
"2021-03-11";"18.22";
"2021-03-12";"18.30";
"2021-03-15";"18.42";
"2021-03-16";"18.20";
"2021-03-17";"18.29";
"2021-03-18";"17.80";
"2021-03-19";"17.92";
"2021-03-22";"17.94";
"2021-03-23";"17.35";
"2021-03-24";"17.04";
"2021-03-25";"17.28";
"2021-03-26";"17.68";
"2021-03-29";"17.26";
"2021-03-30";"17.50";
"2021-03-31";"17.68";
"2021-04-01";"18.08";
"2021-04-06";"18.20";
"2021-04-07";"17.98";
"2021-04-08";"18.02";
"2021-04-09";"18.08";
"2021-04-12";"18.11";
"2021-04-13";"18.04";
"2021-04-14";"18.21";
"2021-04-15";"18.22";
"2021-04-16";"18.33";
"2021-04-19";"18.23";
"2021-04-20";"17.87";
"2021-04-21";"18.24";
"2021-04-22";"18.28";
"2021-04-23";"18.54";
"2021-04-26";"18.73";
"2021-04-27";"18.70";
"2021-04-28";"18.74";
"2021-04-29";"18.56";
"2021-04-30";"18.30";
"2021-05-03";"18.39";
"2021-05-04";"18.18";
"2021-05-05";"18.18";
"2021-05-06";"18.24";
"2021-05-07";"18.37";
"2021-05-10";"17.92";
"2021-05-11";"17.76";
"2021-05-12";"17.28";
"2021-05-14";"17.86";
"2021-05-17";"17.90";
"2021-05-18";"17.81";
"2021-05-19";"17.66";
"2021-05-20";"17.74";
"2021-05-21";"17.80";
"2021-05-25";"17.71";
"2021-05-26";"17.98";
"2021-05-27";"18.16";
"2021-05-28";"18.14";
"2021-06-01";"18.29";
"2021-06-02";"18.36";
"2021-06-03";"18.31";
"2021-06-04";"18.40";
"2021-06-07";"18.66";
"2021-06-08";"18.90";
"2021-06-09";"18.71";
"2021-06-10";"18.60";
"2021-06-11";"18.76";
"2021-06-14";"18.61";
"2021-06-15";"18.51";
"2021-06-16";"18.55";
"2021-06-17";"18.33";
"2021-06-18";"17.93";
"2021-06-21";"18.25";
"2021-06-22";"18.39";
"2021-06-24";"18.57";
"2021-06-25";"18.56";
"2021-06-28";"18.52";
"2021-06-29";"18.47";
"2021-06-30";"18.45";
"2021-07-01";"18.57";
"2021-07-02";"18.49";
"2021-07-06";"18.27";
"2021-07-07";"18.10";
"2021-07-08";"17.93";
"2021-07-09";"18.28";
"2021-07-12";"18.36";
"2021-07-13";"18.11";
"2021-07-14";"17.82";
"2021-07-15";"17.74";
"2021-07-16";"17.56";
"2021-07-19";"17.31";
"2021-07-20";"17.78";
"2021-07-21";"18.13";
"2021-07-22";"17.97";
"2021-07-23";"18.04";
"2021-07-26";"18.08";
"2021-07-27";"17.88";
"2021-07-28";"18.08";
"2021-07-29";"18.29";
"2021-07-30";"18.28";
"2021-08-02";"18.18";
"2021-08-03";"18.24";
"2021-08-04";"17.92";
"2021-08-05";"18.20";
"2021-08-06";"18.23";
"2021-08-09";"18.14";
"2021-08-10";"18.30";
"2021-08-11";"18.35";
"2021-08-12";"18.34";
"2021-08-13";"18.31";
"2021-08-16";"18.17";
"2021-08-17";"17.92";
"2021-08-18";"17.82";
"2021-08-19";"17.52";
"2021-08-20";"17.77";
"2021-08-23";"18.05";
"2021-08-24";"18.20";
"2021-08-25";"18.30";
"2021-08-26";"18.10";
"2021-08-27";"18.58";
"2021-08-30";"18.50";
"2021-08-31";"18.51";
"2021-09-01";"18.60";
"2021-09-02";"18.76";
"2021-09-03";"18.68";
"2021-09-07";"18.52";
"2021-09-08";"18.36";
"2021-09-09";"18.36";
"2021-09-10";"18.12";
"2021-09-13";"18.13";
"2021-09-14";"17.94";
"2021-09-15";"18.19";
"2021-09-16";"18.20";
"2021-09-17";"18.16";
"2021-09-20";"17.76";
"2021-09-21";"17.70";
"2021-09-22";"17.99";
"2021-09-23";"18.32";
"2021-09-24";"18.23";
"2021-09-27";"18.49";
"2021-09-28";"18.10";
"2021-09-29";"18.09";
"2021-09-30";"17.97";
"2021-10-01";"18.30";
"2021-10-04";"18.11";
"2021-10-05";"18.16";
"2021-10-06";"18.09";
"2021-10-07";"18.43";
"2021-10-08";"18.26";
"2021-10-11";"18.17";
"2021-10-12";"18.34";
"2021-10-13";"18.45";
"2021-10-14";"18.72";
"2021-10-15";"18.66";
"2021-10-18";"18.65";
"2021-10-19";"18.70";
"2021-10-20";"18.76";
"2021-10-21";"18.75";
"2021-10-22";"18.80";
"2021-10-25";"18.96";
"2021-10-26";"18.95";
"2021-10-27";"18.58";
"2021-10-28";"19.02";
"2021-10-29";"19.22";
"2021-11-02";"19.52";
"2021-11-03";"19.75";
"2021-11-04";"19.71";
"2021-11-05";"19.90";
"2021-11-08";"20.00";
"2021-11-09";"19.94";
"2021-11-10";"19.68";
"2021-11-11";"19.79";
"2021-11-12";"19.90";
"2021-11-15";"19.78";
"2021-11-16";"19.86";
"2021-11-17";"19.63";
"2021-11-18";"19.41";
"2021-11-19";"19.24";
"2021-11-22";"19.30";
"2021-11-23";"19.30";
"2021-11-24";"19.31";
"2021-11-26";"18.69";
"2021-11-29";"18.58";
"2021-11-30";"18.22";
"2021-12-01";"17.87";
