"date";"price";
"2020-10-12";"1749.93";
"2020-10-13";"1750.64";
"2020-10-14";"1755.39";
"2020-10-15";"1742.44";
"2020-10-16";"1748.75";
"2020-10-19";"1728.15";
"2020-10-20";"1726.64";
"2020-10-21";"1699.29";
"2020-10-22";"1699.70";
"2020-10-23";"1703.61";
"2020-10-26";"1672.05";
"2020-10-27";"1667.83";
"2020-10-28";"1633.90";
"2020-10-29";"1650.42";
"2020-10-30";"1643.65";
"2020-11-02";"1670.61";
"2020-11-03";"1681.98";
"2020-11-04";"1701.52";
"2020-11-05";"1729.58";
"2020-11-06";"1735.68";
"2020-11-09";"1740.67";
"2020-11-10";"1728.11";
"2020-11-11";"1760.77";
"2020-11-12";"1749.01";
"2020-11-13";"1751.19";
"2020-11-16";"1760.87";
"2020-11-17";"1750.19";
"2020-11-18";"1741.69";
"2020-11-19";"1754.30";
"2020-11-20";"1764.52";
"2020-11-23";"1756.22";
"2020-11-24";"1745.18";
"2020-11-25";"1748.95";
"2020-11-26";"1752.07";
"2020-11-27";"1772.59";
"2020-11-30";"1765.53";
"2020-12-01";"1756.77";
"2020-12-02";"1732.94";
"2020-12-03";"1722.03";
"2020-12-04";"1730.42";
"2020-12-07";"1736.78";
"2020-12-08";"1751.88";
"2020-12-09";"1748.05";
"2020-12-10";"1740.66";
"2020-12-11";"1752.98";
"2020-12-14";"1754.46";
"2020-12-15";"1772.87";
"2020-12-16";"1764.62";
"2020-12-17";"1770.76";
"2020-12-18";"1788.42";
"2020-12-21";"1783.76";
"2020-12-22";"1800.62";
"2020-12-23";"1796.60";
"2020-12-24";"1803.24";
"2020-12-28";"1815.56";
"2020-12-29";"1818.69";
"2020-12-30";"1818.25";
"2020-12-31";"1826.75";
"2021-01-04";"1824.49";
"2021-01-05";"1830.63";
"2021-01-06";"1861.79";
"2021-01-07";"1901.40";
"2021-01-08";"1914.00";
"2021-01-11";"1906.96";
"2021-01-12";"1891.38";
"2021-01-13";"1885.44";
"2021-01-14";"1875.40";
"2021-01-15";"1840.45";
"2021-01-18";"1843.87";
"2021-01-19";"1860.51";
"2021-01-20";"1872.27";
"2021-01-21";"1887.10";
"2021-01-22";"1879.78";
"2021-01-25";"1877.12";
"2021-01-26";"1857.67";
"2021-01-27";"1823.66";
"2021-01-28";"1836.80";
"2021-01-29";"1812.34";
"2021-02-01";"1846.64";
"2021-02-02";"1874.15";
"2021-02-03";"1880.36";
"2021-02-04";"1881.59";
"2021-02-05";"1883.11";
"2021-02-08";"1891.75";
"2021-02-09";"1879.78";
"2021-02-10";"1874.97";
"2021-02-11";"1893.59";
"2021-02-12";"1908.70";
"2021-02-16";"1908.87";
"2021-02-17";"1890.94";
"2021-02-18";"1874.83";
"2021-02-19";"1879.84";
"2021-02-22";"1844.55";
"2021-02-23";"1829.39";
"2021-02-24";"1830.42";
"2021-02-25";"1803.81";
"2021-02-26";"1792.12";
"2021-03-01";"1837.31";
"2021-03-02";"1825.00";
"2021-03-03";"1795.40";
"2021-03-04";"1775.40";
"2021-03-05";"1784.85";
"2021-03-08";"1800.72";
"2021-03-09";"1837.21";
"2021-03-10";"1844.80";
"2021-03-11";"1863.81";
"2021-03-12";"1852.46";
"2021-03-15";"1862.75";
"2021-03-16";"1867.86";
"2021-03-17";"1849.80";
"2021-03-18";"1838.85";
"2021-03-19";"1839.13";
"2021-03-22";"1857.48";
"2021-03-23";"1856.98";
"2021-03-24";"1849.01";
"2021-03-25";"1849.72";
"2021-03-26";"1882.60";
"2021-03-29";"1891.08";
"2021-03-30";"1899.38";
"2021-03-31";"1920.08";
"2021-04-01";"1936.29";
"2021-04-06";"1938.70";
"2021-04-07";"1916.48";
"2021-04-08";"1937.31";
"2021-04-09";"1951.05";
"2021-04-12";"1937.46";
"2021-04-13";"1948.40";
"2021-04-14";"1936.78";
"2021-04-15";"1943.39";
"2021-04-16";"1961.42";
"2021-04-19";"1943.65";
"2021-04-20";"1929.65";
"2021-04-21";"1941.98";
"2021-04-22";"1972.94";
"2021-04-23";"1981.19";
"2021-04-26";"1982.43";
"2021-04-27";"1985.86";
"2021-04-28";"1983.70";
"2021-04-29";"1970.97";
"2021-04-30";"1955.49";
"2021-05-03";"1953.39";
"2021-05-04";"1921.75";
"2021-05-05";"1936.19";
"2021-05-06";"1917.41";
"2021-05-07";"1931.80";
"2021-05-10";"1914.26";
"2021-05-11";"1885.68";
"2021-05-12";"1859.58";
"2021-05-13";"1872.86";
"2021-05-14";"1894.28";
"2021-05-17";"1881.69";
"2021-05-18";"1882.77";
"2021-05-19";"1869.95";
"2021-05-20";"1900.90";
"2021-05-21";"1914.43";
"2021-05-24";"1917.39";
"2021-05-25";"1921.79";
"2021-05-26";"1927.01";
"2021-05-27";"1925.39";
"2021-05-28";"1943.28";
"2021-06-01";"1936.37";
"2021-06-02";"1932.28";
"2021-06-03";"1932.25";
"2021-06-04";"1949.89";
"2021-06-07";"1940.73";
"2021-06-08";"1947.03";
"2021-06-09";"1940.81";
"2021-06-10";"1947.77";
"2021-06-11";"1958.00";
"2021-06-14";"1971.21";
"2021-06-15";"1970.79";
"2021-06-16";"1974.32";
"2021-06-17";"1993.71";
"2021-06-18";"1978.62";
"2021-06-21";"2000.83";
"2021-06-22";"2016.87";
"2021-06-23";"2007.08";
"2021-06-24";"2019.34";
"2021-06-25";"2018.34";
"2021-06-28";"2035.30";
"2021-06-29";"2046.37";
"2021-06-30";"2033.17";
"2021-07-01";"2047.93";
"2021-07-02";"2061.73";
"2021-07-05";"2065.80";
"2021-07-06";"2078.69";
"2021-07-07";"2094.03";
"2021-07-08";"2057.67";
"2021-07-09";"2072.44";
"2021-07-12";"2084.02";
"2021-07-13";"2087.62";
"2021-07-14";"2077.51";
"2021-07-15";"2061.73";
"2021-07-16";"2054.01";
"2021-07-19";"2033.53";
"2021-07-20";"2058.39";
"2021-07-21";"2076.63";
"2021-07-22";"2100.55";
"2021-07-23";"2114.51";
"2021-07-26";"2103.82";
"2021-07-27";"2093.49";
"2021-07-28";"2106.81";
"2021-07-29";"2112.06";
"2021-07-30";"2116.71";
"2021-08-02";"2122.63";
"2021-08-03";"2157.54";
"2021-08-04";"2179.59";
"2021-08-05";"2183.95";
"2021-08-06";"2185.81";
"2021-08-09";"2183.22";
"2021-08-10";"2197.58";
"2021-08-11";"2194.82";
"2021-08-12";"2194.94";
"2021-08-13";"2194.00";
"2021-08-16";"2197.66";
"2021-08-17";"2199.10";
"2021-08-18";"2196.67";
"2021-08-19";"2196.06";
"2021-08-20";"2215.21";
"2021-08-23";"2225.51";
"2021-08-24";"2237.76";
"2021-08-25";"2250.59";
"2021-08-26";"2243.77";
"2021-08-27";"2247.02";
"2021-08-30";"2258.30";
"2021-08-31";"2246.44";
"2021-09-01";"2252.51";
"2021-09-02";"2270.32";
"2021-09-03";"2255.95";
"2021-09-07";"2256.64";
"2021-09-08";"2243.44";
"2021-09-09";"2243.37";
"2021-09-10";"2240.55";
"2021-09-13";"2238.74";
"2021-09-14";"2231.06";
"2021-09-15";"2230.58";
"2021-09-16";"2237.28";
"2021-09-17";"2219.90";
"2021-09-20";"2186.42";
"2021-09-21";"2194.91";
"2021-09-22";"2219.98";
"2021-09-23";"2245.97";
"2021-09-24";"2223.60";
"2021-09-27";"2186.04";
"2021-09-28";"2127.15";
"2021-09-29";"2132.27";
"2021-09-30";"2121.64";
"2021-10-01";"2119.98";
"2021-10-04";"2085.33";
"2021-10-05";"2111.66";
"2021-10-06";"2108.42";
"2021-10-07";"2130.51";
"2021-10-08";"2110.98";
