"date";"price";
"2020-10-12";"16.52";
"2020-10-14";"16.56";
"2020-10-15";"16.50";
"2020-10-16";"16.38";
"2020-10-19";"16.35";
"2020-10-20";"16.53";
"2020-10-21";"16.55";
"2020-10-22";"16.40";
"2020-10-23";"16.28";
"2020-10-27";"16.14";
"2020-10-28";"16.06";
"2020-10-29";"16.07";
"2020-10-30";"15.94";
"2020-11-02";"15.60";
"2020-11-03";"15.90";
"2020-11-04";"16.10";
"2020-11-05";"16.58";
"2020-11-06";"16.65";
"2020-11-09";"16.77";
"2020-11-10";"16.17";
"2020-11-11";"15.97";
"2020-11-12";"15.90";
"2020-11-13";"15.99";
"2020-11-16";"16.18";
"2020-11-17";"16.01";
"2020-11-18";"16.22";
"2020-11-19";"16.27";
"2020-11-20";"16.40";
"2020-11-23";"16.49";
"2020-11-24";"16.49";
"2020-11-25";"16.33";
"2020-11-26";"16.43";
"2020-11-27";"16.51";
"2020-11-30";"16.58";
"2020-12-01";"16.60";
"2020-12-02";"16.54";
"2020-12-03";"16.58";
"2020-12-04";"16.62";
"2020-12-07";"16.58";
"2020-12-08";"16.63";
"2020-12-09";"16.68";
"2020-12-10";"16.64";
"2020-12-11";"16.59";
"2020-12-14";"16.49";
"2020-12-15";"16.41";
"2020-12-16";"16.74";
"2020-12-17";"16.88";
"2020-12-18";"16.82";
"2020-12-21";"16.96";
"2020-12-22";"16.70";
"2020-12-23";"16.77";
"2020-12-28";"16.83";
"2020-12-29";"16.88";
"2020-12-30";"17.04";
"2020-12-31";"17.10";
"2021-01-04";"17.40";
"2021-01-05";"17.89";
"2021-01-06";"17.98";
"2021-01-07";"18.25";
"2021-01-08";"18.42";
"2021-01-11";"18.56";
"2021-01-12";"18.47";
"2021-01-13";"18.56";
"2021-01-14";"18.54";
"2021-01-15";"18.36";
"2021-01-18";"18.50";
"2021-01-19";"18.77";
"2021-01-20";"18.98";
"2021-01-21";"19.13";
"2021-01-22";"19.02";
"2021-01-25";"19.27";
"2021-01-26";"19.04";
"2021-01-27";"19.04";
"2021-01-28";"18.65";
"2021-01-29";"18.46";
"2021-02-01";"18.74";
"2021-02-02";"19.01";
"2021-02-03";"19.14";
"2021-02-04";"18.90";
"2021-02-05";"19.28";
"2021-02-08";"19.36";
"2021-02-09";"19.40";
"2021-02-10";"19.55";
"2021-02-11";"19.55";
"2021-02-16";"19.86";
"2021-02-17";"20.18";
"2021-02-18";"20.01";
"2021-02-19";"19.91";
"2021-02-22";"19.66";
"2021-02-23";"19.62";
"2021-02-24";"19.14";
"2021-02-25";"19.51";
"2021-02-26";"19.02";
"2021-03-01";"19.11";
"2021-03-02";"18.94";
"2021-03-03";"19.19";
"2021-03-04";"18.87";
"2021-03-05";"18.81";
"2021-03-08";"18.44";
"2021-03-09";"18.11";
"2021-03-10";"18.27";
"2021-03-11";"18.85";
"2021-03-12";"18.94";
"2021-03-15";"18.83";
"2021-03-16";"19.05";
"2021-03-17";"19.26";
"2021-03-18";"19.33";
"2021-03-19";"19.12";
"2021-03-22";"19.20";
"2021-03-23";"18.88";
"2021-03-24";"18.75";
"2021-03-25";"18.75";
"2021-03-26";"19.18";
"2021-03-29";"19.25";
"2021-03-30";"19.38";
"2021-03-31";"19.45";
"2021-04-01";"19.75";
"2021-04-07";"20.20";
"2021-04-08";"20.48";
"2021-04-09";"20.53";
"2021-04-12";"20.37";
"2021-04-13";"20.08";
"2021-04-14";"19.79";
"2021-04-15";"19.87";
"2021-04-16";"20.08";
"2021-04-19";"20.17";
"2021-04-20";"20.19";
"2021-04-21";"20.22";
"2021-04-22";"20.16";
"2021-04-23";"20.22";
"2021-04-26";"20.64";
"2021-04-27";"20.56";
"2021-04-28";"20.34";
"2021-04-29";"20.47";
"2021-04-30";"20.38";
"2021-05-03";"20.17";
"2021-05-04";"20.12";
"2021-05-05";"19.78";
"2021-05-06";"19.74";
"2021-05-07";"19.90";
"2021-05-10";"20.08";
"2021-05-11";"19.63";
"2021-05-12";"19.56";
"2021-05-14";"19.35";
"2021-05-17";"19.14";
"2021-05-18";"19.76";
"2021-05-20";"19.67";
"2021-05-21";"20.03";
"2021-05-25";"20.45";
"2021-05-26";"20.59";
"2021-05-27";"20.66";
"2021-05-28";"20.72";
"2021-05-31";"21.14";
"2021-06-01";"21.21";
"2021-06-02";"20.99";
"2021-06-03";"21.16";
"2021-06-04";"21.01";
"2021-06-07";"21.13";
"2021-06-08";"21.17";
"2021-06-09";"21.19";
